AVAILABLE QUANTITY OF ITEM: 1631
QTD OF MANUFACTURED PIECES: 1631
ELAPSED TIME:   601.59
OBJ. FUNCTION VALUE: 53.0
STARTS: 53
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K2;1;6753_02011;12
1;K2;2;3470_028;6
1;K2;3;1806A0800;12
2;K1;1;3957A0600;24
2;K1;2;962A0100;6
2;K1;3;962A0100;6
2;K1;4;1394_0101;6
2;K1;5;962A0100;6
2;K2;1;831A0600;10
2;K2;2;786A0900;6
2;K2;3;786A0900;6
2;K2;4;786A0900;6
3;K1;1;786A0600;2
3;K1;2;786A0600;3
3;K1;3;786A0600;3
3;K1;4;S4_9504612;9
3;K1;5;786A0600;3
3;K1;6;786A0600;3
3;K2;1;1806A0800;12
3;K2;2;1806A0800;12
3;K2;3;60078_0900;12
4;K1;1;6774_01030;1
4;K1;2;1312_0101;4
4;K1;3;3958A0600;1
4;K1;4;1312_0101;24
4;K1;5;1320_0101;23
4;K2;1;1642A0400;6
4;K2;2;1642A0400;6
5;K1;1;786A0700;8
5;K1;2;786A0600;3
5;K1;3;786A0600;3
5;K1;4;926_0102;6
5;K1;5;926_0102;12
5;K2;1;1806A0200;2
5;K2;2;1806A0200;2
5;K2;3;1806A0200;2
6;K1;1;4775_0002;12
6;K1;2;2434A2200;6
6;K1;3;829D0100;12
6;K1;4;1567A0100;6
6;K1;5;1964A2200;6
6;K2;1;1642A0400;6
6;K2;2;1642A0400;6
6;K2;3;1642A0400;6
7;K1;1;786A0600;3
7;K1;2;926_0102;12
7;K1;3;786A0600;3
7;K1;4;786A0600;3
7;K1;5;786A0600;3
7;K2;1;3470_085;6
7;K2;2;341_0250;9
7;K2;3;1806A0800;4
8;K1;1;1568_0101;20
8;K1;2;6864_0280;4
8;K1;3;3957A0600;18
8;K1;4;1320_0101;24
8;K1;5;341_0250;12
8;K2;1;831A0600;10
8;K2;2;786A0900;6
8;K2;3;786A0900;6
8;K2;4;786A0900;6
9;K1;1;1554A0200;8
9;K1;2;1559A0200;8
9;K1;3;1567A0100;6
9;K1;4;2434A2200;6
9;K1;5;1964A2200;8
9;K2;1;1806A0200;2
9;K2;2;1806A0200;2
9;K2;3;1806A0200;2
10;K1;1;3958A0600;17
10;K1;2;3958A0600;24
10;K1;3;1320_0101;24
10;K1;4;3957A0600;24
10;K1;5;3958A0600;24
10;K2;1;1806A0200;2
10;K2;2;1806A0200;2
10;K2;3;1806A0200;2
11;K1;1;S4_9504622;9
11;K1;2;786A0600;3
11;K1;3;786A0600;3
11;K1;4;786A0600;3
11;K1;5;786A0600;3
11;K1;6;S4_9504612;21
11;K2;1;831A0600;10
11;K2;2;786A0900;6
12;K1;1;341_0250;12
12;K1;2;6864_0280;4
12;K2;1;6774_01030;12
12;K2;2;1806A0800;12
12;K2;3;6724_0941;7
13;K1;1;1964A2200;8
13;K1;2;1559A0200;12
13;K1;3;786A0900;6
13;K1;4;1386A2200;12
13;K1;5;831A0600;10
13;K1;6;1567A0100;6
13;K2;1;60091_011;6
13;K2;2;3470_085;6
13;K2;3;6753_02011;2
14;K1;1;4775_0002;12
14;K1;2;1553A0200;12
14;K1;3;810A0400;12
14;K1;4;1554A0200;7
14;K1;5;810A0400;12
14;K2;1;1964A2200;8
15;K1;1;829D0100;12
15;K1;2;1386A2200;12
15;K1;3;1555A0200;12
15;K1;4;829D0100;11
15;K1;5;1556A0200;12
15;K2;1;6724_0941;12
15;K2;2;3470_085;6
15;K2;3;60078_0900;12
16;K1;1;6774_01030;12
16;K1;2;60091_011;12
16;K1;3;1312_0101;24
16;K1;4;3957A0600;24
16;K2;1;6753_02011;12
16;K2;2;60078_0900;10
16;K2;3;6753_02011;12
17;K1;1;1567A0100;4
17;K1;2;786A0900;6
17;K1;3;1567A0100;6
17;K1;4;1555A0200;7
17;K1;5;1567A0100;6
17;K1;6;4775_0002;12
17;K2;1;1394_0101;24
17;K2;2;798_0184;5
18;K1;1;3470_028;6
18;K1;2;3470_028;6
18;K1;3;6774_01030;12
18;K1;4;3470_028;6
18;K1;5;1806A0800;12
18;K1;6;6774_01030;1
18;K1;7;3470_085;6
18;K2;1;1806A0200;2
18;K2;2;1806A0200;2
18;K2;3;1806A0200;2
19;K1;1;6864_0280;3
19;K1;2;60091_011;12
19;K1;3;6753_02011;12
19;K1;4;3957A0600;24
19;K2;1;1806A0800;12
20;K1;1;786A0600;3
20;K1;2;786A0700;8
20;K1;3;786A0600;3
20;K1;4;926_0102;12
20;K2;1;1806A0200;2
