AVAILABLE QUANTITY OF ITEM: 1526
QTD OF MANUFACTURED PIECES: 1526
ELAPSED TIME:   601.94
OBJ. FUNCTION VALUE: 59.0
STARTS: 59
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
2;K1;1;787A0100;2
2;K1;2;S4_9704411;6
2;K1;3;S4_9704411;6
2;K1;4;S4_9704411;6
2;K1;5;1553A0200;3
2;K1;6;S4_9704411;6
2;K1;7;S4_9704411;6
2;K2;1;60091_011;6
2;K2;2;798_0184;5
2;K2;3;341_0250;9
3;K1;1;S4_9704300;6
3;K1;2;S4_9704300;6
3;K1;3;S4_9704300;6
3;K1;4;S4_9704300;6
3;K1;5;S4_9704300;6
3;K1;6;S4_9704300;6
3;K1;7;S4_9704300;6
3;K2;1;786A0900;6
3;K2;2;786A0900;6
3;K2;3;1567A0100;4
4;K1;1;787A0100;3
4;K1;2;1556A0200;12
4;K1;3;787A0100;3
4;K1;4;920A0100;8
4;K1;5;786A0900;6
4;K1;6;787A0100;3
4;K2;1;S4_9704300;6
4;K2;2;S4_9704300;6
4;K2;3;S4_9704300;6
5;K1;1;787A0100;3
5;K1;2;787A0100;3
5;K1;3;787A0100;3
5;K1;4;S4_9704411;6
5;K1;5;S4_9704411;6
5;K1;6;S4_9704411;6
5;K1;7;S4_9704411;6
5;K1;8;S4_9704411;6
5;K2;1;1806A0200;2
5;K2;2;1806A0200;2
5;K2;3;1806A0200;2
6;K1;1;S4_9704411;6
6;K1;2;831A0600;10
6;K1;3;S4_9704411;6
6;K1;4;787A0100;3
6;K1;5;787A0100;3
6;K1;6;S4_9704411;6
6;K1;7;1555A0200;12
6;K2;1;1806A0200;2
6;K2;2;1806A0200;2
6;K2;3;1806A0200;2
7;K1;1;1806_041;2
7;K1;2;6724_0271;12
7;K1;3;6724_0271;12
7;K1;4;6724_0271;12
7;K1;5;6724_0271;12
7;K1;6;962A0100;6
7;K1;7;6724_0271;12
7;K2;1;S4_9704300;6
7;K2;2;S4_9704300;6
7;K2;3;S4_9704300;6
8;K1;1;786A0600;3
8;K1;2;786A0600;3
8;K1;3;786A0700;6
8;K1;4;786A0600;3
8;K1;5;786A0600;3
8;K1;6;786A0600;3
8;K2;1;6753_02011;6
8;K2;2;6774_01030;12
8;K2;3;341_0250;12
9;K1;1;S4_9704411;6
9;K1;2;829D0100;12
9;K1;3;920A0100;2
9;K1;4;1556A0200;12
9;K1;5;1567A0100;6
9;K1;6;787A0100;3
9;K2;1;810A0400;12
10;K1;1;786A0600;3
10;K1;2;786A0700;8
10;K1;3;1806A0200;2
10;K1;4;786A0600;3
10;K1;5;1806A0200;2
10;K1;6;786A0600;3
10;K2;1;786A0700;8
10;K2;2;786A0600;3
11;K1;1;3957A0600;24
11;K1;2;6864_0280;4
11;K1;3;1320_0101;24
11;K1;4;1806_041;2
11;K1;5;962A0100;6
11;K2;1;787A0100;3
11;K2;2;787A0100;3
11;K2;3;786A0900;6
12;K1;1;786A0600;3
12;K1;2;786A0600;3
12;K1;3;786A0600;3
12;K1;4;786A0600;3
12;K1;5;786A0600;3
12;K1;6;786A0600;3
12;K2;1;1806A0200;2
12;K2;2;1806A0200;2
12;K2;3;1806A0200;2
13;K1;1;787A0100;3
13;K1;2;787A0100;3
13;K1;3;1555A0200;12
13;K1;4;1555A0200;12
13;K1;5;831A0600;10
13;K1;6;787A0100;3
