AVAILABLE QUANTITY OF ITEM: 2407
QTD OF MANUFACTURED PIECES: 2407
ELAPSED TIME:   601.56
OBJ. FUNCTION VALUE: 77.0
STARTS: 77
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K1;1;830D0100;12
1;K1;2;1554A0200;6
1;K1;3;1559A0200;12
1;K1;4;1567A0100;6
1;K1;5;787A0100;3
1;K1;6;1567A0100;6
1;K2;1;1806A0200;2
1;K2;2;1806A0200;2
1;K2;3;1806A0200;2
2;K1;1;2434A2200;6
2;K1;2;831A0600;10
2;K1;3;1567A0100;6
2;K1;4;4781A0100;8
2;K1;5;787A0100;3
2;K1;6;1553A0200;12
2;K2;1;1806A0200;2
2;K2;2;1806A0200;2
2;K2;3;1806A0200;2
3;K1;1;4775_0002;12
3;K1;2;830D0100;12
3;K1;3;1386A2200;12
3;K1;4;4781A0100;8
3;K1;5;6896A0100;12
3;K2;1;798_0184;5
3;K2;2;60091_011;12
3;K2;3;3470_028;6
4;K1;1;4775_0002;12
4;K1;2;2434A2200;6
4;K1;3;810A0400;12
4;K1;4;1553A0200;12
4;K1;5;1555A0200;11
4;K2;1;786A0900;6
4;K2;2;786A0900;6
4;K2;3;810A0400;12
5;K1;1;6754_0481;12
5;K1;2;1568_0101;24
5;K1;3;1312_0101;24
5;K1;4;1312_0101;24
5;K1;5;3958A0600;24
5;K2;1;1806A0200;2
5;K2;2;1806A0200;2
6;K1;1;2434A2200;6
6;K1;2;830D0100;12
6;K1;3;1559A0200;12
6;K1;4;1559A0200;9
6;K1;5;2434A2200;6
6;K2;1;60078_0900;12
6;K2;2;3958A0600;24
6;K2;3;60078_0900;12
7;K1;1;1806A0200;2
7;K1;2;1806A0200;2
7;K1;3;786A0600;3
7;K1;4;786A0600;3
7;K1;5;786A0600;3
7;K1;6;926_0102;2
7;K2;1;786A0600;3
7;K2;2;1806A0200;2
8;K1;1;787A0100;3
8;K1;2;830D0100;12
