AVAILABLE QUANTITY OF ITEM: 1432
QTD OF MANUFACTURED PIECES: 1432
ELAPSED TIME:   601.60
OBJ. FUNCTION VALUE: 37.0
STARTS: 37
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K1;1;786A0600;1
1;K1;2;786A0600;3
1;K1;3;786A0600;3
1;K1;4;786A0600;1
1;K1;5;786A0600;3
1;K1;6;786A0600;3
1;K1;7;786A0600;2
2;K1;1;341_0250;12
2;K1;2;6753_02011;12
2;K1;3;6774_01030;12
2;K1;4;3957A0600;24
2;K1;5;341_0250;12
2;K1;6;1312_0101;24
2;K2;1;831A0600;10
2;K2;2;831A0600;10
2;K2;3;831A0600;10
2;K2;4;831A0600;10
3;K1;1;830D0100;12
3;K1;2;1556A0200;12
3;K1;3;1554A0200;7
3;K1;4;831A0600;10
3;K1;5;787A0100;3
3;K1;6;787A0100;3
3;K2;1;798_0184;5
3;K2;2;1806_5051;10
3;K2;3;1806_5051;10
4;K1;1;1386A2200;8
4;K1;2;1386A2200;12
4;K1;3;787A0100;3
4;K1;4;1555A0200;12
4;K1;5;830D0100;12
4;K2;1;831A0600;10
4;K2;2;1555A0200;2
4;K2;3;831A0600;10
5;K1;1;830D0100;12
5;K1;2;1386A2200;12
5;K1;3;1553A0200;12
5;K1;4;1555A0200;12
5;K1;5;830D0100;12
5;K2;1;1806A0200;2
5;K2;2;1806A0200;2
5;K2;3;1806A0200;2
6;K1;1;1642A0400;6
6;K1;2;S4_9704300;6
6;K1;3;1642A0400;1
6;K1;4;S4_9704300;6
6;K1;5;S4_9704300;6
6;K1;6;S4_9704300;6
6;K1;7;S4_9704300;6
6;K2;1;1806A0200;2
6;K2;2;1806A0200;2
6;K2;3;1806A0200;2
7;K1;1;6753_02011;12
7;K1;2;1312_0101;24
7;K1;3;3957A0600;24
7;K1;4;1394_0101;24
7;K1;5;1568_0101;24
7;K2;1;798_0184;5
7;K2;2;1806_5051;10
7;K2;3;798_0184;5
8;K1;1;1312_0101;24
8;K1;2;6753_02011;12
8;K1;3;6774_01030;12
8;K1;4;1806_5051;10
8;K1;5;962A0100;6
8;K1;6;6774_01030;12
8;K2;1;1642A0400;6
8;K2;2;1642A0400;6
8;K2;3;1642A0400;6
9;K1;1;831A0600;10
9;K1;2;1567A0100;4
9;K1;3;1554A0200;8
9;K1;4;1556A0200;12
9;K1;5;831A0600;10
9;K1;6;831A0600;10
9;K1;7;1567A0100;6
9;K2;1;1642A0400;6
9;K2;2;1642A0400;6
9;K2;3;1642A0400;6
10;K1;1;60091_011;6
10;K1;2;6753_02011;12
10;K1;3;1312_0101;24
10;K1;4;1568_0101;16
10;K1;5;60091_011;12
10;K1;6;6753_02011;2
10;K2;1;831A0600;10
10;K2;2;831A0600;10
10;K2;3;1559A0200;12
11;K1;1;6774_01030;12
11;K1;2;6774_01030;12
11;K1;3;341_0250;12
11;K1;4;1806_5051;10
11;K1;5;3957A0600;24
11;K1;6;1312_0101;8
11;K2;1;831A0600;10
11;K2;2;831A0600;10
11;K2;3;1559A0200;8
12;K1;1;341_0250;6
12;K1;2;341_0250;12
12;K1;3;341_0250;12
12;K1;4;1394_0101;24
12;K1;5;6774_01030;12
12;K1;6;3957A0600;24
12;K2;1;1806A0200;1
12;K2;2;1806A0200;1
12;K2;3;1806A0200;2
13;K1;1;1567A0100;6
13;K1;2;1567A0100;6
13;K1;3;1567A0100;6
13;K1;4;830D0100;12
13;K1;5;1555A0200;12
13;K1;6;787A0100;3
13;K2;1;1642A0400;5
13;K2;2;1642A0400;1
13;K2;3;1642A0400;1
14;K1;1;1556A0200;12
14;K1;2;787A0100;3
14;K1;3;787A0100;3
14;K1;4;1567A0100;6
14;K1;5;1567A0100;6
14;K1;6;830D0100;12
14;K2;1;1642A0400;6
14;K2;2;1642A0400;6
14;K2;3;1642A0400;6
15;K1;1;341_0250;12
15;K1;2;1394_0101;12
15;K1;3;962A0100;6
15;K1;4;6774_01030;12
15;K1;5;6774_01030;12
15;K1;6;341_0250;12
15;K2;1;1806_5051;10
15;K2;2;1806_5051;10
15;K2;3;1806_5051;10
16;K1;1;786A0600;3
16;K1;2;1806A0200;2
16;K1;3;786A0600;3
16;K1;4;786A0600;3
16;K1;5;786A0600;3
16;K2;1;1642A0400;6
16;K2;2;1642A0400;6
16;K2;3;S4_9704300;3
17;K1;1;1386A2200;12
17;K1;2;1386A2200;12
17;K1;3;830D0100;12
17;K1;4;830D0100;12
17;K1;5;1553A0200;12
17;K2;1;798_0184;5
17;K2;2;798_0184;5
17;K2;3;60091_011;12
18;K1;1;6774_01030;4
18;K1;2;3957A0600;18
18;K1;3;798_0184;5
18;K2;1;798_0184;5
18;K2;2;1806_5051;10
18;K2;3;798_0184;5
19;K1;1;831A0600;10
19;K1;2;831A0600;10
19;K1;3;1556A0200;4
19;K1;4;1553A0200;6
19;K1;5;830D0100;12
19;K1;6;787A0100;2
19;K2;1;1806_5051;10
19;K2;2;962A0100;6
END
