AVAILABLE QUANTITY OF ITEM: 2002
QTD OF MANUFACTURED PIECES: 2002
ELAPSED TIME:   601.64
OBJ. FUNCTION VALUE: 57.0
STARTS: 57
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K2;1;4775_0002;12
1;K2;2;2434A2200;2
2;K1;1;1559A0200;12
2;K1;2;787A0100;2
2;K1;3;1567A0100;6
2;K1;4;1567A0100;6
2;K1;5;1567A0100;6
2;K1;6;1964A2200;2
2;K2;1;1642A0400;6
2;K2;2;1642A0400;6
2;K2;3;1642A0400;2
3;K1;1;3957A0600;18
3;K1;2;1312_0101;8
3;K1;3;3957A0600;24
3;K1;4;3957A0600;24
3;K1;5;6774_01030;4
3;K2;1;1806_5051;10
3;K2;2;1806_5051;10
3;K2;3;1806_5051;10
4;K1;1;60091_011;12
4;K1;2;1394_0101;24
4;K1;3;1806A0800;12
4;K1;4;6864_0280;1
4;K1;5;1320_0101;23
4;K1;6;60091_011;12
4;K2;1;798_0184;5
4;K2;2;798_0184;5
4;K2;3;60078_0900;1
5;K1;1;786A0600;3
5;K1;2;786A0600;3
5;K1;3;786A0600;3
5;K1;4;786A0600;3
5;K1;5;786A0600;3
5;K1;6;786A0600;3
5;K1;7;786A0600;3
5;K2;1;1642A0400;6
5;K2;2;1642A0400;6
5;K2;3;1642A0400;6
6;K1;1;2434A2200;6
6;K1;2;1567A0100;6
6;K1;3;2434A2200;6
6;K1;4;1386A2200;12
6;K1;5;1555A0200;12
6;K2;1;1806A0200;2
6;K2;2;1806A0200;2
6;K2;3;1806A0200;2
7;K1;1;1386A2200;8
7;K1;2;1567A0100;6
7;K1;3;1567A0100;6
7;K1;4;1386A2200;12
7;K1;5;1553A0200;6
7;K1;6;787A0100;3
7;K2;1;6753_02011;4
7;K2;2;6753_02011;12
7;K2;3;60078_0900;10
8;K1;1;786A0600;3
8;K1;2;786A0600;1
8;K1;3;786A0600;3
8;K1;4;786A0600;3
8;K1;5;786A0600;3
8;K1;6;786A0600;3
8;K1;7;786A0600;3
8;K2;1;1642A0400;6
8;K2;2;1642A0400;6
8;K2;3;1642A0400;6
9;K1;1;1806A0800;12
9;K1;2;1312_0101;24
9;K1;3;60091_011;12
9;K1;4;6753_02011;12
9;K1;5;60091_011;12
9;K1;6;1312_0101;24
9;K2;1;829D0100;11
9;K2;2;831A0600;10
10;K1;1;1312_0101;24
10;K1;2;962A0100;6
10;K1;3;962A0100;6
10;K1;4;6753_02011;12
10;K1;5;962A0100;6
10;K2;1;798_0184;5
10;K2;2;1806_5051;10
10;K2;3;1806_5051;10
11;K1;1;786A0600;3
11;K1;2;786A0600;3
11;K1;3;786A0600;3
11;K1;4;786A0600;3
11;K1;5;1806A0200;2
11;K1;6;786A0600;1
11;K2;1;1806A0200;2
11;K2;2;1806A0200;2
11;K2;3;1806A0200;2
12;K1;1;1567A0100;6
12;K1;2;1556A0200;12
12;K1;3;1567A0100;2
12;K1;4;2434A2200;6
12;K1;5;1554A0200;6
12;K1;6;1567A0100;6
12;K2;1;787A0100;3
12;K2;2;831A0600;10
13;K1;1;341_0250;12
13;K1;2;3470_085;6
13;K1;3;6753_02011;12
13;K1;4;341_0250;12
13;K1;5;1806A0800;12
13;K1;6;6774_01030;12
13;K1;7;1806A0800;12
