AVAILABLE QUANTITY OF ITEM: 2572
QTD OF MANUFACTURED PIECES: 2572
ELAPSED TIME:   601.60
OBJ. FUNCTION VALUE: 86.0
STARTS: 86
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K1;1;4775_0002;12
1;K1;2;1567A0100;6
1;K1;3;787A0100;3
1;K1;4;830D0100;12
1;K1;5;1567A0100;6
1;K1;6;1555A0200;12
2;K1;1;4774_0002;12
2;K1;2;1567A0100;6
2;K1;3;829D0100;12
2;K1;4;1567A0100;6
2;K1;5;1553A0200;4
2;K1;6;787A0100;3
2;K2;1;3445A1800;6
2;K2;2;60078_0900;12
2;K2;3;342_0460;12
2;K2;4;60078_0900;12
3;K1;1;786A0600;3
3;K1;2;S4_9504612;21
3;K1;3;1806A0200;2
3;K1;4;786A0600;3
3;K1;5;786A0600;3
3;K1;6;786A0600;3
3;K2;1;1806_5051;10
3;K2;2;3445A1800;6
3;K2;3;342_0460;4
4;K1;1;962A0100;6
4;K1;2;962A0100;6
4;K2;1;342_0460;12
4;K2;2;3445A1800;6
4;K2;3;3445A1800;6
4;K2;4;3445A1800;6
5;K1;1;810A0400;12
5;K1;2;1559A0200;12
5;K1;3;4775_0002;12
5;K1;4;829D0100;12
5;K1;5;829D0100;12
5;K2;1;787A0100;3
5;K2;2;787A0100;3
5;K2;3;787A0100;3
6;K1;1;6898A0100;12
6;K1;2;830D0100;12
6;K1;3;829D0100;12
6;K1;4;810A0400;12
6;K1;5;829D0100;12
6;K2;1;1964A2200;2
7;K1;1;4775_0002;12
7;K1;2;4778_0102;8
7;K1;3;829D0100;12
7;K1;4;1555A0200;12
7;K1;5;830D0100;12
7;K2;1;831A0600;8
7;K2;2;786A0900;6
7;K2;3;786A0900;6
7;K2;4;786A0900;6
8;K1;1;2434A2200;6
8;K2;1;1806A0200;2
8;K2;2;1806A0200;2
9;K1;1;1320_0101;24
9;K1;2;1320_0101;21
9;K2;1;1806A0200;2
9;K2;2;1806A0200;2
9;K2;3;1806A0200;2
10;K1;1;1806_041;2
10;K1;2;1806_041;2
10;K1;3;1806_041;2
10;K2;1;342_0460;12
10;K2;2;3445A1800;6
10;K2;3;1320_0101;24
11;K1;1;6864_0280;4
11;K1;2;6864_0280;3
11;K1;3;6724_0271;11
11;K1;4;342_0460;12
11;K1;5;1806_041;2
11;K1;6;1320_0101;24
11;K2;1;787A0100;3
11;K2;2;787A0100;3
11;K2;3;786A0900;6
12;K1;1;786A0600;2
12;K1;2;786A0600;3
12;K2;1;787A0100;3
12;K2;2;786A0900;6
12;K2;3;786A0900;6
