AVAILABLE QUANTITY OF ITEM: 1500
QTD OF MANUFACTURED PIECES: 1500
ELAPSED TIME:   601.66
OBJ. FUNCTION VALUE: 55.0
STARTS: 55
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
10;K1;2;1806_041;2
10;K1;3;60091_011;12
10;K1;4;60091_011;4
10;K1;5;1568_0101;24
10;K2;1;798_0184;5
10;K2;2;70069_23;4
11;K1;1;830D0100;12
11;K1;2;829D0100;12
11;K1;3;1559A0200;12
11;K1;4;920A0100;7
11;K1;5;810A0400;4
11;K2;1;3445A1800;4
11;K2;2;798_0184;5
11;K2;3;3470_028;6
12;K1;1;70069_23;12
12;K1;2;1568_0101;5
12;K1;3;962A0100;6
12;K1;4;1806_041;2
12;K1;5;3470_085;6
12;K2;1;1806A0200;2
12;K2;2;1806A0200;2
12;K2;3;1806A0200;2
13;K1;1;830D0100;12
13;K1;2;S4_9704411;6
13;K1;3;1567A0100;6
13;K1;4;6898A0100;12
13;K1;5;6898A0100;12
13;K1;6;787A0100;3
13;K2;1;831A0600;10
13;K2;2;786A0900;6
13;K2;3;786A0900;6
13;K2;4;786A0900;6
14;K1;1;6898A0100;12
14;K1;2;1386A2200;12
14;K1;3;4781A0100;8
14;K1;4;830D0100;12
14;K1;5;4778_0102;8
14;K2;1;798_0184;5
14;K2;2;3470_028;6
14;K2;3;3470_028;6
15;K1;1;1567A0100;6
15;K1;2;829D0100;12
15;K1;3;787A0100;3
15;K1;4;1567A0100;6
15;K1;5;920A0100;1
15;K1;6;829D0100;12
15;K2;1;787A0100;1
15;K2;2;787A0100;3
15;K2;3;787A0100;3
16;K1;1;831A0600;10
16;K1;2;6896A0100;12
16;K1;3;1567A0100;6
16;K1;4;830D0100;12
16;K1;5;4781A0100;8
16;K2;1;831A0600;10
16;K2;2;831A0600;10
16;K2;3;786A0900;6
16;K2;4;786A0900;6
17;K1;1;926_0102;12
17;K1;2;786A0600;3
17;K1;3;786A0600;3
17;K1;4;786A0700;6
17;K1;5;786A0700;8
17;K2;1;926_0102;12
17;K2;2;926_0102;12
18;K1;1;1806_041;2
18;K1;2;70069_23;12
18;K1;3;1806_041;2
18;K1;4;3470_028;6
18;K1;5;1806_041;2
18;K2;1;787A0100;3
18;K2;2;786A0900;6
18;K2;3;831A0600;8
19;K1;1;1567A0100;1
19;K1;2;1567A0100;1
19;K1;3;S4_9704411;6
19;K1;4;829D0100;12
19;K1;5;1567A0100;6
19;K1;6;787A0100;3
19;K1;7;787A0100;1
19;K2;1;1806A0200;2
19;K2;2;786A0700;8
20;K1;1;1553A0200;3
20;K1;2;1567A0100;6
20;K1;3;810A0400;12
20;K1;4;1567A0100;6
20;K1;5;1559A0200;3
20;K1;6;S4_9704411;6
20;K2;1;786A0900;6
20;K2;2;831A0600;10
20;K2;3;810A0400;12
21;K1;1;786A0600;3
21;K1;2;786A0700;8
21;K1;3;786A0600;3
21;K1;4;786A0600;3
21;K1;5;786A0600;3
21;K2;1;829D0100;12
21;K2;2;786A0900;6
21;K2;3;786A0900;6
22;K1;1;1806A0200;2
22;K1;2;926_0102;12
22;K1;3;786A0600;3
22;K1;4;786A0600;3
22;K1;5;918_0102;15
22;K1;6;786A0600;3
22;K2;1;830D0100;12
22;K2;2;6898A0100;12
23;K1;1;3470_085;6
23;K1;2;1806_041;2
23;K1;3;1806_041;2
23;K1;4;1806_041;2
23;K1;5;1806_041;2
23;K2;1;4778_0102;8
23;K2;2;1386A2200;12
24;K1;1;1806_041;2
24;K1;2;3470_028;6
24;K1;3;6724_0941;12
24;K1;4;3470_028;6
24;K1;5;1806_041;2
24;K2;1;831A0600;10
24;K2;2;786A0900;1
24;K2;3;5450A0000;12
25;K1;1;4781A0100;8
25;K1;2;5450A0000;12
25;K1;3;1567A0100;6
25;K1;4;1567A0100;6
25;K1;5;786A0900;4
25;K1;6;831A0600;10
25;K2;1;926_0102;12
26;K1;1;1806_041;2
26;K1;2;1806_041;2
26;K1;3;3470_028;6
26;K1;4;962A0100;6
26;K1;5;1806_041;2
26;K2;1;3445A1800;6
26;K2;2;3445A1800;6
26;K2;3;3445A1800;6
27;K1;1;918_0102;1
27;K1;2;926_0102;4
27;K1;3;786A0600;1
27;K2;1;926_0102;12
27;K2;2;1806A0200;2
28;K1;1;60091_011;1
28;K1;2;60091_011;1
28;K1;3;3470_085;6
28;K1;4;1568_0101;1
28;K1;5;3470_085;6
28;K1;6;3957A0600;24
28;K2;1;1806A0200;2
28;K2;2;918_0102;4
END
