AVAILABLE QUANTITY OF ITEM: 1606
QTD OF MANUFACTURED PIECES: 1606
ELAPSED TIME:   601.79
OBJ. FUNCTION VALUE: 55.0
STARTS: 55
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K2;1;920A0100;8
1;K2;2;1556A0200;12
2;K1;1;S4_9704411;6
2;K1;2;S4_9704411;6
2;K1;3;787A0100;3
2;K1;4;S4_9704411;6
2;K1;5;831A0600;10
2;K1;6;S4_9704411;6
2;K1;7;787A0100;3
2;K1;8;787A0100;3
2;K2;1;831A0600;10
2;K2;2;831A0600;10
2;K2;3;4778_0102;8
3;K1;1;1567A0100;6
3;K1;2;1567A0100;6
3;K1;3;1567A0100;6
3;K1;4;830D0100;12
3;K1;5;787A0100;3
3;K1;6;1567A0100;6
3;K1;7;1567A0100;6
3;K2;1;S4_9704300;6
3;K2;2;S4_9704300;6
3;K2;3;S4_9704300;6
4;K1;1;6724_0271;12
4;K1;2;6724_0271;1
4;K1;3;6724_0271;11
4;K1;4;6864_0280;4
4;K1;5;6774_01030;12
4;K1;6;6774_01030;12
4;K1;7;1806_041;1
4;K2;1;342_0460;12
4;K2;2;798_0184;4
4;K2;3;60091_011;12
5;K1;1;6864_0280;4
5;K1;2;6754_0481;12
5;K1;3;1806_041;2
5;K1;4;6724_0271;12
5;K1;5;342_0460;8
5;K1;6;3470_028;4
5;K1;7;3470_085;6
5;K2;1;798_0184;1
5;K2;2;3470_085;6
5;K2;3;3470_028;1
6;K1;1;341_0250;9
6;K1;2;1806_041;2
6;K1;3;1806_041;2
6;K1;4;1806_041;2
6;K1;5;1806_041;2
6;K1;6;3470_085;6
6;K2;1;1806A0200;2
6;K2;2;1806A0200;2
6;K2;3;1806A0200;2
7;K1;1;1806_041;2
7;K1;2;1806_041;2
7;K1;3;3957A0600;24
7;K1;4;1806_041;2
7;K1;5;6864_0280;3
7;K1;6;1806D0900;40
7;K2;1;1806A0200;2
7;K2;2;1806A0200;2
7;K2;3;1806A0200;2
8;K1;1;1806_041;2
8;K1;2;1806_041;2
8;K1;3;341_0250;12
8;K1;4;1806D0900;60
8;K1;5;1806_041;2
8;K1;6;1806_041;2
8;K2;1;1806A0200;2
8;K2;2;1806A0200;2
8;K2;3;1806A0200;2
9;K1;1;787A0100;3
9;K1;2;1567A0100;6
9;K1;3;787A0100;3
9;K1;4;831A0600;10
9;K1;5;787A0100;3
9;K1;6;787A0100;3
9;K2;1;1806A0200;2
9;K2;2;1806A0200;2
9;K2;3;1806A0200;2
10;K1;1;830D0100;12
10;K1;2;830D0100;12
10;K1;3;1556A0200;12
10;K1;4;1964A2200;4
10;K1;5;1567A0100;6
10;K2;1;798_0184;5
10;K2;2;341_0250;12
10;K2;3;6754_0481;12
11;K1;1;3470_028;6
11;K1;2;3957A0600;12
11;K1;3;3957A0600;24
11;K1;4;6724_0941;12
11;K1;5;6754_0481;12
11;K1;6;60091_011;6
11;K2;1;341_0250;12
11;K2;2;3470_085;6
11;K2;3;6724_0271;12
12;K1;1;4778_0102;8
12;K1;2;830D0100;12
12;K1;3;810A0400;12
12;K1;4;1559A0200;8
12;K1;5;6896A0100;6
12;K2;1;3470_085;6
12;K2;2;6754_0481;12
12;K2;3;6774_01030;12
13;K1;1;926_0102;2
13;K1;2;926_0102;12
13;K1;3;786A0600;3
13;K1;4;926_0102;12
13;K1;5;926_0102;12
13;K2;1;1806A0200;2
13;K2;2;1806A0200;2
13;K2;3;1806A0200;2
14;K1;1;1964A2200;8
14;K1;2;830D0100;12
14;K1;3;S4_9704411;6
14;K1;4;1556A0200;12
14;K1;5;1554A0200;6
14;K2;1;1806A0200;2
14;K2;2;1806A0200;2
14;K2;3;1806A0200;2
15;K1;1;4778_0102;8
15;K1;2;787A0100;3
15;K1;3;S4_9704411;6
15;K1;4;787A0100;3
15;K1;5;1556A0200;12
15;K1;6;4778_0102;8
15;K2;1;1806A0200;2
15;K2;2;1806A0200;2
15;K2;3;1806A0200;2
16;K1;1;810A0400;12
16;K1;2;4778_0102;8
16;K1;3;810A0400;12
16;K1;4;1555A0200;12
16;K1;5;1553A0200;12
16;K2;1;1806A0200;2
16;K2;2;926_0102;12
17;K1;1;4778_0102;8
17;K1;2;1555A0200;12
17;K1;3;1553A0200;9
17;K1;4;1553A0200;12
17;K1;5;4778_0102;8
17;K2;1;1806A0200;2
17;K2;2;1806A0200;2
17;K2;3;1806A0200;2
18;K1;1;1553A0200;12
18;K1;2;4778_0102;8
18;K1;3;830D0100;12
18;K1;4;810A0400;12
18;K1;5;810A0400;12
18;K2;1;1806A0200;2
18;K2;2;1806A0200;2
18;K2;3;1806A0200;2
19;K1;1;1554A0200;8
19;K1;2;830D0100;12
19;K1;3;830D0100;12
19;K1;4;830D0100;12
19;K1;5;810A0400;12
19;K2;1;6896A0100;12
19;K2;2;830D0100;12
20;K1;1;810A0400;12
20;K1;2;810A0400;12
20;K1;3;1555A0200;12
20;K1;4;1554A0200;8
20;K1;5;830D0100;12
20;K2;1;3470_028;6
20;K2;2;3470_028;6
20;K2;3;60091_011;12
21;K1;1;1555A0200;12
21;K1;2;4778_0102;8
21;K1;3;920A0100;2
21;K1;4;6896A0100;12
21;K1;5;4778_0102;8
21;K2;1;3470_028;6
21;K2;2;6724_0941;8
21;K2;3;6724_0271;12
22;K1;1;S4_9704300;6
22;K1;2;S4_9704300;6
22;K1;3;S4_9704300;6
22;K1;4;S4_9704300;6
22;K1;5;S4_9704300;6
22;K1;6;S4_9704300;6
22;K1;7;S4_9704300;6
22;K1;8;S4_9704300;6
22;K2;1;1806A0200;2
22;K2;2;1806A0200;2
22;K2;3;1806A0200;2
23;K1;1;1567A0100;6
23;K1;2;810A0400;12
23;K1;3;1567A0100;6
23;K1;4;1554A0200;8
23;K1;5;1559A0200;12
23;K1;6;1567A0100;6
23;K2;1;1806A0200;2
23;K2;2;1806A0200;2
23;K2;3;1806A0200;2
24;K1;1;786A0600;3
24;K1;2;786A0600;3
24;K1;3;786A0600;3
24;K2;1;1806A0200;2
24;K2;2;1806A0200;2
24;K2;3;1806A0200;2
25;K1;1;787A0100;3
25;K1;2;1556A0200;12
25;K1;3;787A0100;3
25;K1;4;787A0100;3
25;K1;5;1567A0100;6
25;K2;1;1806A0200;2
25;K2;2;1806A0200;2
25;K2;3;1806A0200;2
26;K1;1;1555A0200;12
26;K1;2;1567A0100;6
26;K1;3;787A0100;3
26;K1;4;1567A0100;2
26;K1;5;787A0100;3
26;K1;6;1964A2200;8
26;K2;1;3470_028;1
26;K2;2;6774_01030;4
26;K2;3;6754_0481;2
27;K1;1;786A0600;1
27;K1;2;786A0600;3
27;K1;3;786A0600;3
27;K1;4;786A0600;3
27;K1;5;786A0600;3
27;K1;6;786A0600;3
27;K2;1;787A0100;3
27;K2;2;787A0100;3
27;K2;3;787A0100;3
28;K1;1;S4_9704300;5
28;K1;2;S4_9704300;6
28;K1;3;S4_9704300;1
29;K1;1;787A0100;3
29;K1;2;830D0100;12
29;K1;3;787A0100;3
29;K1;4;1567A0100;6
29;K1;5;810A0400;12
29;K1;6;S4_9704411;4
END
