AVAILABLE QUANTITY OF ITEM: 1493
QTD OF MANUFACTURED PIECES: 1493
ELAPSED TIME:   601.58
OBJ. FUNCTION VALUE: 45.0
STARTS: 45
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K1;1;6754_0481;4
1;K1;2;6864_0280;2
1;K1;3;3957A0600;6
1;K1;4;1394_0101;12
1;K2;1;1806A0200;2
1;K2;2;1806A0200;2
1;K2;3;1806A0200;2
2;K1;1;786A0600;3
2;K1;2;786A0600;3
2;K1;3;786A0600;3
2;K1;4;1806A0200;2
2;K1;5;786A0600;3
2;K1;6;786A0600;3
2;K2;1;3445A1800;4
2;K2;2;6754_0481;12
2;K2;3;3445A1800;6
3;K1;1;786A0700;8
3;K1;2;926_0102;12
3;K1;3;786A0700;8
3;K1;4;926_0102;12
3;K1;5;926_0102;12
3;K2;1;6754_0481;12
3;K2;2;1806_5051;10
3;K2;3;6754_0481;12
4;K1;1;1567A0100;6
4;K1;2;1567A0100;6
4;K1;3;4775_0002;12
4;K1;4;1386A2200;12
4;K1;5;4778_0102;8
4;K1;6;787A0100;3
4;K2;1;1806A0200;2
4;K2;2;1806A0200;2
4;K2;3;1806A0200;2
5;K1;1;341_0250;12
5;K1;2;6864_0280;4
5;K1;3;1320_0101;24
5;K1;4;341_0250;12
5;K1;5;6753_02011;12
5;K2;1;3445A1800;6
5;K2;2;3445A1800;6
5;K2;3;3445A1800;6
5;K2;4;3445A1800;6
6;K1;1;1320_0101;24
6;K1;2;1320_0101;24
6;K1;3;1394_0101;24
6;K1;4;1394_0101;24
6;K1;5;6864_0280;4
6;K2;1;3445A1800;6
6;K2;2;1806_5051;10
6;K2;3;1806_5051;10
7;K1;1;6896A0100;5
7;K1;2;1556A0200;8
7;K1;3;1559A0200;6
7;K1;4;1559A0200;12
7;K1;5;4774_0002;12
7;K2;1;1806_5051;10
7;K2;2;6754_0481;12
7;K2;3;6753_02011;12
8;K1;1;1567A0100;6
8;K1;2;1567A0100;6
8;K1;3;1567A0100;6
8;K1;4;787A0100;3
8;K1;5;1567A0100;6
8;K1;6;1567A0100;6
8;K1;7;1386A2200;12
8;K2;1;1806A0200;2
8;K2;2;1806A0200;2
8;K2;3;1806A0200;2
9;K1;1;6896A0100;12
9;K1;2;829D0100;12
9;K1;3;4775_0002;12
9;K1;4;787A0100;3
9;K1;5;829D0100;12
9;K2;1;1806A0200;2
9;K2;2;1806A0200;2
9;K2;3;1806A0200;2
10;K1;1;926_0102;12
10;K1;2;786A0600;3
10;K1;3;786A0600;3
10;K1;4;786A0600;1
10;K1;5;786A0600;3
10;K1;6;926_0102;4
10;K2;1;6754_0481;12
10;K2;2;1806_5051;10
10;K2;3;1806_5051;10
11;K1;1;1567A0100;6
11;K1;2;1567A0100;6
11;K1;3;829D0100;12
11;K1;4;1559A0200;12
11;K1;5;1567A0100;6
11;K1;6;1556A0200;12
11;K2;1;6753_02011;4
11;K2;2;1806_5051;10
11;K2;3;6754_0481;12
12;K1;1;926_0102;12
12;K1;2;S4_9504622;9
12;K1;3;786A0700;8
12;K1;4;786A0700;8
12;K1;5;S4_9504622;21
12;K2;1;1806A0200;2
12;K2;2;1806A0200;2
12;K2;3;1806A0200;2
13;K1;1;810A0400;12
13;K1;2;787A0100;3
13;K1;3;4778_0102;8
13;K1;4;1386A2200;6
13;K1;5;787A0100;3
13;K2;1;1806A0200;2
13;K2;2;1806A0200;2
13;K2;3;1806A0200;2
14;K1;1;926_0102;12
14;K1;2;926_0102;12
14;K1;3;786A0600;3
14;K1;4;786A0700;8
14;K1;5;926_0102;12
14;K2;1;1806_5051;10
14;K2;2;6753_02011;12
14;K2;3;1806_5051;10
15;K1;1;6753_02011;12
15;K1;2;6864_0280;4
15;K1;3;6753_02011;12
15;K1;4;6754_0481;12
15;K1;5;1320_0101;24
15;K1;6;6754_0481;12
15;K2;1;1320_0101;22
15;K2;2;3957A0600;24
16;K1;1;787A0100;3
16;K1;2;4774_0002;12
16;K1;3;1555A0200;8
16;K1;4;787A0100;3
16;K1;5;6896A0100;1
16;K2;1;787A0100;3
16;K2;2;787A0100;3
16;K2;3;787A0100;3
17;K1;1;4778_0102;8
17;K1;2;787A0100;3
17;K1;3;1553A0200;12
17;K1;4;787A0100;3
17;K1;5;4775_0002;12
17;K2;1;6753_02011;12
17;K2;2;1806_5051;10
17;K2;3;341_0250;12
18;K1;1;787A0100;3
18;K1;2;787A0100;3
18;K1;3;1555A0200;12
18;K1;4;787A0100;3
18;K1;5;787A0100;3
18;K1;6;4775_0002;12
18;K2;1;1806A0200;2
18;K2;2;1806A0200;2
18;K2;3;1806A0200;2
19;K1;1;341_0250;9
19;K1;2;6864_0280;4
19;K1;3;6864_0280;4
19;K1;4;6753_02011;12
19;K1;5;6753_02011;12
19;K1;6;1320_0101;24
19;K2;1;1806A0200;2
19;K2;2;786A0700;4
20;K1;1;786A0700;8
20;K1;2;S4_9504612;21
20;K1;3;S4_9504612;18
20;K1;4;S4_9504612;21
20;K1;5;926_0102;12
20;K2;1;1806A0200;2
20;K2;2;786A0700;8
21;K1;1;787A0100;3
21;K1;2;6896A0100;12
21;K1;3;4778_0102;8
21;K1;4;1567A0100;6
21;K1;5;1567A0100;6
21;K1;6;1553A0200;12
21;K2;1;1806A0200;2
21;K2;2;1806A0200;2
21;K2;3;1806A0200;2
22;K1;1;4775_0002;12
22;K1;2;1553A0200;6
22;K1;3;787A0100;3
22;K1;4;4775_0002;12
22;K1;5;4774_0002;12
22;K2;1;1806A0200;2
22;K2;2;1806A0200;2
22;K2;3;1806A0200;2
23;K1;1;810A0400;8
23;K1;2;4778_0102;8
23;K1;3;787A0100;3
23;K1;4;1567A0100;2
23;K1;5;1567A0100;6
23;K1;6;787A0100;3
END
