AVAILABLE QUANTITY OF ITEM: 1493
QTD OF MANUFACTURED PIECES: 1493
ELAPSED TIME:  3629.66
OBJ. FUNCTION VALUE: 44.0
STARTS: 44
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K2;1;6754_0481;4
2;K1;1;1567A0100;6
2;K1;2;1567A0100;6
2;K1;3;787A0100;3
2;K1;4;1386A2200;6
2;K1;5;4778_0102;8
2;K1;6;1556A0200;12
2;K2;1;3445A1800;6
2;K2;2;3445A1800;6
2;K2;3;3445A1800;6
2;K2;4;3445A1800;6
3;K1;1;6864_0280;2
3;K1;2;1320_0101;24
3;K1;3;1320_0101;24
3;K1;4;6753_02011;12
3;K1;5;6753_02011;12
3;K1;6;6753_02011;12
3;K2;1;1806A0200;2
3;K2;2;1806A0200;2
3;K2;3;1806A0200;2
4;K1;1;341_0250;12
4;K1;2;6754_0481;12
4;K1;3;6753_02011;12
4;K1;4;6864_0280;4
4;K1;5;1394_0101;24
4;K1;6;1320_0101;24
4;K2;1;1806A0200;2
4;K2;2;1806A0200;2
4;K2;3;1806A0200;2
5;K1;1;829D0100;12
5;K1;2;4778_0102;8
5;K1;3;1559A0200;12
5;K1;4;4774_0002;12
5;K1;5;4775_0002;12
5;K2;1;1806A0200;2
5;K2;2;1806A0200;2
5;K2;3;1806A0200;2
6;K1;1;6754_0481;12
6;K1;2;3445A1800;6
6;K1;3;6753_02011;12
6;K1;4;3445A1800;4
6;K1;5;341_0250;9
6;K1;6;6864_0280;4
6;K1;7;341_0250;12
6;K2;1;6753_02011;12
6;K2;2;6753_02011;12
6;K2;3;1806_5051;10
7;K1;1;1567A0100;6
7;K1;2;787A0100;3
7;K1;3;1567A0100;6
7;K1;4;1567A0100;6
7;K1;5;4775_0002;12
7;K1;6;787A0100;3
7;K1;7;1567A0100;6
7;K2;1;787A0100;3
7;K2;2;787A0100;3
7;K2;3;787A0100;3
8;K1;1;4774_0002;12
8;K1;2;1553A0200;6
8;K1;3;787A0100;3
8;K1;4;1567A0100;2
8;K1;5;4775_0002;12
8;K1;6;1567A0100;6
8;K2;1;1806_5051;10
8;K2;2;1806_5051;10
8;K2;3;6754_0481;12
9;K1;1;926_0102;12
9;K1;2;786A0600;3
9;K1;3;S4_9504612;18
9;K1;4;786A0600;3
9;K1;5;786A0600;1
9;K1;6;786A0600;3
9;K2;1;1806A0200;2
9;K2;2;1806A0200;2
9;K2;3;1806A0200;2
10;K1;1;926_0102;12
10;K1;2;926_0102;12
10;K1;3;S4_9504622;21
10;K1;4;926_0102;12
10;K1;5;786A0700;8
10;K2;1;1806A0200;2
10;K2;2;1806A0200;2
10;K2;3;1806A0200;2
11;K1;1;786A0700;5
11;K1;2;926_0102;12
11;K1;3;926_0102;4
11;K1;4;786A0700;8
11;K1;5;S4_9504622;9
11;K2;1;1806_5051;10
11;K2;2;1806_5051;10
11;K2;3;6754_0481;12
12;K1;1;1394_0101;24
12;K1;2;6754_0481;12
12;K1;3;1806_5051;10
12;K1;4;3957A0600;6
12;K1;5;341_0250;12
12;K1;6;6753_02011;12
12;K2;1;1806_5051;10
12;K2;2;1806_5051;10
12;K2;3;6754_0481;12
13;K1;1;4778_0102;8
13;K1;2;810A0400;12
13;K1;3;1567A0100;6
13;K1;4;1567A0100;6
13;K1;5;787A0100;3
13;K1;6;4775_0002;12
13;K2;1;787A0100;3
13;K2;2;787A0100;3
13;K2;3;787A0100;3
14;K1;1;786A0600;3
14;K1;2;786A0600;3
14;K1;3;786A0600;3
14;K1;4;786A0600;3
14;K1;5;S4_9504612;21
14;K1;6;786A0600;3
14;K2;1;1806A0200;2
14;K2;2;1806A0200;2
14;K2;3;1806A0200;2
15;K1;1;787A0100;3
15;K1;2;1567A0100;6
15;K1;3;1567A0100;6
15;K1;4;6896A0100;12
15;K1;5;1567A0100;6
15;K1;6;1567A0100;6
15;K1;7;787A0100;3
15;K2;1;787A0100;3
15;K2;2;787A0100;3
15;K2;3;787A0100;3
16;K1;1;4775_0002;12
16;K1;2;1559A0200;12
16;K1;3;6896A0100;12
16;K1;4;1553A0200;12
16;K1;5;4778_0102;8
16;K2;1;1806A0200;2
16;K2;2;1806A0200;2
16;K2;3;1806A0200;2
17;K1;1;786A0700;7
17;K1;2;786A0600;3
17;K1;3;926_0102;12
17;K1;4;786A0700;8
17;K1;5;926_0102;12
17;K2;1;1806A0200;2
17;K2;2;1806A0200;2
17;K2;3;1806A0200;2
18;K1;1;3957A0600;24
18;K1;2;6864_0280;4
18;K1;3;1320_0101;24
18;K1;4;1320_0101;24
18;K1;5;1394_0101;12
18;K2;1;787A0100;3
18;K2;2;787A0100;3
18;K2;3;787A0100;3
19;K1;1;1555A0200;8
19;K1;2;6896A0100;6
19;K1;3;1386A2200;12
19;K1;4;1553A0200;12
19;K1;5;829D0100;12
19;K2;1;6754_0481;12
19;K2;2;1806_5051;10
19;K2;3;1806_5051;10
20;K1;1;829D0100;12
20;K1;2;787A0100;3
20;K1;3;4774_0002;12
20;K1;4;4778_0102;8
20;K1;5;1555A0200;12
20;K2;1;1806A0200;2
20;K2;2;1806A0200;2
20;K2;3;1806A0200;2
21;K1;1;6864_0280;4
21;K1;2;6754_0481;12
21;K1;3;1320_0101;22
21;K1;4;3445A1800;6
21;K1;5;6864_0280;4
21;K1;6;6753_02011;4
21;K2;1;1806A0200;2
21;K2;2;1806A0200;2
21;K2;3;1806A0200;2
22;K1;1;1556A0200;8
22;K1;2;810A0400;8
22;K1;3;1386A2200;12
22;K1;4;4775_0002;12
22;K1;5;1559A0200;6
22;K2;1;786A0700;8
22;K2;2;786A0700;8
23;K1;1;926_0102;12
23;K1;2;S4_9504612;21
23;K1;3;926_0102;12
23;K1;4;786A0700;8
END
