AVAILABLE QUANTITY OF ITEM: 3095
QTD OF MANUFACTURED PIECES: 3095
ELAPSED TIME:  3602.15
OBJ. FUNCTION VALUE: 91.0
STARTS: 91
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K1;1;4778_0102;8
1;K1;2;1964A2200;2
1;K1;3;4778_0102;8
1;K1;4;4781A0100;8
1;K1;5;787A0100;3
1;K2;1;6754_0481;4
1;K2;2;60091_011;12
2;K1;1;786A0600;2
2;K1;2;786A0600;3
2;K1;3;1806A0200;2
2;K1;4;786A0600;3
2;K1;5;786A0600;3
2;K1;6;1806A0200;2
2;K2;1;786A0900;6
2;K2;2;831A0600;10
2;K2;3;786A0900;6
2;K2;4;786A0900;6
3;K1;1;1553A0200;12
3;K1;2;2434A2200;6
3;K1;3;1555A0200;12
3;K1;4;1553A0200;12
3;K1;5;1554A0200;8
3;K2;1;831A0600;10
3;K2;2;831A0600;10
3;K2;3;786A0900;6
3;K2;4;786A0900;6
4;K1;1;830D0100;12
4;K1;2;920A0100;4
4;K1;3;1555A0200;12
4;K1;4;1554A0200;8
4;K1;5;830D0100;12
4;K2;1;1806A0200;2
4;K2;2;1806A0200;2
4;K2;3;1806A0200;2
5;K1;1;786A0700;4
5;K1;2;786A0700;8
5;K1;3;786A0700;8
5;K1;4;786A0700;8
5;K1;5;786A0700;8
5;K2;1;831A0600;10
5;K2;2;786A0900;6
5;K2;3;786A0900;6
5;K2;4;831A0600;10
6;K1;1;786A0700;8
6;K1;2;786A0600;3
6;K1;3;786A0600;3
6;K1;4;786A0600;3
6;K1;5;786A0700;8
6;K1;6;786A0600;3
6;K2;1;3470_085;3
6;K2;2;798_0184;5
6;K2;3;798_0184;5
7;K1;1;3470_028;6
7;K1;2;1568_0101;24
7;K1;3;342_0460;6
7;K1;4;1312_0101;12
7;K1;5;1806_041;2
7;K1;6;1806_041;2
7;K2;1;1806A0200;2
7;K2;2;1806A0200;2
7;K2;3;1806A0200;2
8;K1;1;1806_041;2
8;K1;2;3470_028;6
8;K1;3;1806_041;2
8;K1;4;1312_0101;24
8;K1;5;1806_041;2
8;K1;6;3470_085;6
8;K2;1;786A0900;6
8;K2;2;786A0900;6
8;K2;3;831A0600;10
8;K2;4;786A0900;6
9;K1;1;1806_041;2
9;K1;2;1394_0101;24
9;K1;3;1394_0101;12
9;K1;4;3470_085;6
9;K1;5;1806_041;2
9;K2;1;1806A0200;2
9;K2;2;1806A0200;2
9;K2;3;1806A0200;2
10;K1;1;6896A0100;12
10;K1;2;1559A0200;12
10;K1;3;2434A2200;4
10;K1;4;4781A0100;8
10;K1;5;4774_0002;12
10;K2;1;60078_0900;12
10;K2;2;60078_0900;12
10;K2;3;60078_0900;12
10;K2;4;60078_0900;12
11;K1;1;60091_011;12
11;K1;2;3470_085;5
11;K1;3;1312_0101;24
11;K1;4;1806_041;2
11;K1;5;60091_011;12
11;K1;6;3958A0600;24
11;K2;1;1806A0200;2
11;K2;2;1806A0200;2
11;K2;3;1806A0200;2
12;K1;1;1320_0101;24
12;K1;2;1568_0101;24
12;K1;3;1320_0101;24
12;K1;4;1568_0101;4
12;K1;5;3957A0600;24
12;K2;1;342_0460;12
12;K2;2;3470_028;6
12;K2;3;798_0184;5
13;K1;1;4781A0100;8
13;K1;2;4778_0102;8
13;K1;3;4778_0102;8
13;K1;4;6896A0100;2
13;K1;5;4778_0102;8
13;K2;1;1806A0200;2
13;K2;2;1806A0200;2
13;K2;3;1806A0200;2
14;K1;1;1964A2200;8
14;K1;2;920A0100;8
14;K1;3;830D0100;12
14;K1;4;1567A0100;6
14;K1;5;1555A0200;12
14;K2;1;1806A0200;2
14;K2;2;1806A0200;2
14;K2;3;1806A0200;2
15;K1;1;1806_041;2
15;K1;2;1806_041;2
15;K1;3;1312_0101;24
15;K1;4;1806_041;2
15;K1;5;3470_028;6
15;K1;6;6754_0481;12
15;K2;1;810A0400;12
15;K2;2;1567A0100;6
16;K1;1;1568_0101;24
16;K1;2;1806_041;2
16;K1;3;3470_028;6
16;K1;4;60091_011;12
16;K1;5;1806_041;2
16;K1;6;60091_011;12
16;K2;1;798_0184;5
16;K2;2;6754_0481;12
16;K2;3;6754_0481;12
17;K1;1;S4_9704300;6
17;K1;2;S4_9704300;6
17;K1;3;S4_9704300;6
17;K1;4;S4_9704300;6
17;K1;5;S4_9704300;6
17;K1;6;S4_9704300;6
17;K1;7;S4_9704300;6
17;K1;8;S4_9704300;6
17;K2;1;787A0100;3
17;K2;2;787A0100;3
17;K2;3;787A0100;3
18;K1;1;1554A0200;4
18;K1;2;787A0100;3
18;K1;3;6896A0100;12
18;K1;4;1567A0100;6
18;K1;5;810A0400;8
18;K2;1;1806A0200;2
18;K2;2;1806A0200;2
18;K2;3;1806A0200;2
19;K1;1;829D0100;12
19;K1;2;1567A0100;6
19;K1;3;810A0400;12
19;K1;4;1559A0200;12
19;K1;5;787A0100;3
19;K1;6;786A0900;6
19;K2;1;1806A0200;2
19;K2;2;1806A0200;2
19;K2;3;1806A0200;2
20;K1;1;810A0400;12
20;K1;2;2434A2200;6
20;K1;3;1567A0100;6
20;K1;4;787A0100;3
20;K1;5;1559A0200;12
20;K1;6;1567A0100;6
20;K2;1;1806D0900;60
20;K2;2;60078_0900;12
20;K2;3;6754_0481;12
21;K1;1;786A0600;3
21;K1;2;786A0700;8
21;K1;3;786A0600;3
21;K1;4;1806A0200;2
21;K1;5;786A0600;3
21;K1;6;786A0600;3
21;K2;1;1806A0200;2
21;K2;2;1806A0200;2
21;K2;3;1806A0200;2
22;K1;1;1312_0101;24
