AVAILABLE QUANTITY OF ITEM: 2407
QTD OF MANUFACTURED PIECES: 2407
ELAPSED TIME:  3603.34
OBJ. FUNCTION VALUE: 68.0
STARTS: 68
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K1;1;1320_0101;22
1;K1;2;1312_0101;24
1;K1;3;1320_0101;24
1;K1;4;1312_0101;24
1;K2;1;3470_085;6
1;K2;2;6754_0481;12
1;K2;3;3470_028;6
2;K1;1;1555A0200;11
2;K1;2;1556A0200;12
2;K1;3;1386A2200;12
2;K1;4;4775_0002;12
2;K1;5;920A0100;8
2;K2;1;1806A0200;2
2;K2;2;1806A0200;2
2;K2;3;1806A0200;2
3;K1;1;1320_0101;24
3;K1;2;3958A0600;24
3;K1;3;1568_0101;24
3;K1;4;1568_0101;24
3;K1;5;1320_0101;24
3;K2;1;3470_028;6
3;K2;2;6774_01030;12
3;K2;3;60091_011;12
4;K1;1;1568_0101;24
4;K1;2;3958A0600;24
4;K1;3;1568_0101;24
4;K1;4;3958A0600;12
4;K1;5;1568_0101;4
4;K2;1;60078_0900;12
4;K2;2;60078_0900;1
4;K2;3;342_0460;12
4;K2;4;342_0460;12
5;K1;1;3958A0600;24
5;K1;2;3958A0600;24
5;K1;3;1312_0101;24
5;K1;4;1320_0101;24
5;K1;5;1312_0101;8
5;K2;1;1806A0200;2
5;K2;2;1806A0200;2
5;K2;3;1806A0200;2
6;K1;1;6896A0100;12
6;K1;2;6896A0100;12
6;K1;3;1559A0200;9
6;K1;4;920A0100;4
6;K1;5;2434A2200;6
6;K2;1;1806A0200;2
6;K2;2;1806A0200;2
6;K2;3;1806A0200;2
7;K1;1;830D0100;12
7;K1;2;1559A0200;12
7;K1;3;4778_0102;8
7;K1;4;4781A0100;8
7;K1;5;4781A0100;8
7;K2;1;1806A0200;2
7;K2;2;1806A0200;2
7;K2;3;1806A0200;2
8;K1;1;1559A0200;12
8;K1;2;4778_0102;8
8;K1;3;830D0100;12
8;K1;4;1553A0200;12
8;K1;5;4775_0002;12
8;K2;1;1806A0200;2
8;K2;2;1806A0200;2
8;K2;3;1806A0200;2
9;K1;1;786A0600;3
9;K1;2;786A0600;3
9;K1;3;786A0600;3
9;K1;4;786A0600;3
9;K1;5;786A0600;3
9;K1;6;786A0600;3
9;K1;7;786A0600;3
9;K2;1;1806A0200;2
9;K2;2;1806A0200;2
9;K2;3;1806A0200;2
10;K1;1;1394_0101;24
10;K1;2;1806D0900;60
10;K1;3;60091_011;12
10;K1;4;60091_011;12
10;K1;5;3470_085;6
10;K1;6;1806D0900;40
10;K1;7;60091_011;12
10;K2;1;3470_028;6
10;K2;2;60078_0900;6
10;K2;3;6774_01030;12
11;K1;1;1567A0100;6
11;K1;2;830D0100;12
11;K1;3;920A0100;8
11;K1;4;787A0100;3
11;K1;5;787A0100;3
11;K1;6;1567A0100;2
11;K2;1;1806A0200;2
11;K2;2;1806A0200;2
11;K2;3;1806A0200;2
12;K1;1;1559A0200;12
12;K1;2;1386A2200;4
12;K1;3;830D0100;12
12;K1;4;4781A0100;8
12;K1;5;810A0400;12
12;K2;1;3470_028;6
12;K2;2;6754_0481;12
12;K2;3;6774_01030;12
13;K1;1;3470_085;6
13;K1;2;1394_0101;12
13;K1;3;6754_0481;2
13;K1;4;1312_0101;24
13;K1;5;3958A0600;24
13;K2;1;1806A0200;2
