AVAILABLE QUANTITY OF ITEM: 647
QTD OF MANUFACTURED PIECES: 647
ELAPSED TIME:  3601.74
OBJ. FUNCTION VALUE: 23.0
STARTS: 23
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
2;K1;1;S4_9704300;6
2;K1;2;S4_9704300;6
2;K1;3;S4_9704300;6
2;K1;4;S4_9704300;6
2;K1;5;S4_9704300;6
2;K1;6;S4_9704300;3
2;K1;7;1642A0400;6
2;K2;1;1642A0400;6
2;K2;2;1642A0400;6
2;K2;3;1642A0400;6
3;K1;1;786A0600;3
3;K1;2;1806A0200;2
3;K1;3;1806A0200;2
3;K1;4;1806A0200;2
3;K1;5;786A0600;3
3;K1;6;786A0600;3
3;K2;1;831A0600;10
3;K2;2;1567A0100;6
3;K2;3;831A0600;10
4;K1;1;1806A0200;2
4;K1;2;786A0600;3
4;K1;3;786A0600;3
4;K1;4;786A0700;8
4;K1;5;786A0700;6
4;K1;6;786A0600;3
4;K2;1;1567A0100;6
4;K2;2;1567A0100;2
4;K2;3;831A0600;10
5;K1;1;3957A0600;12
5;K1;2;3957A0600;24
5;K1;3;1394_0101;12
5;K1;4;1394_0101;24
5;K1;5;3470_085;6
5;K2;1;1642A0400;6
5;K2;2;1642A0400;6
5;K2;3;1642A0400;6
6;K1;1;1553A0200;3
6;K1;2;1556A0200;8
6;K1;3;1567A0100;6
6;K1;4;6898A0100;12
6;K1;5;1553A0200;12
6;K2;1;1806A0200;2
6;K2;2;1806A0200;2
6;K2;3;1806A0200;2
7;K1;1;1964A2200;8
7;K1;2;1567A0100;6
7;K1;3;1567A0100;6
7;K1;4;6898A0100;12
7;K1;5;1964A2200;8
7;K2;1;6898A0100;12
7;K2;2;1567A0100;6
8;K1;1;1806A0200;2
8;K1;2;786A0600;3
8;K1;3;786A0600;3
8;K1;4;786A0700;8
8;K1;5;786A0600;3
8;K1;6;786A0600;3
8;K2;1;1806A0200;2
8;K2;2;1806A0200;2
8;K2;3;1806A0200;2
9;K1;1;786A0600;3
9;K1;2;786A0600;3
9;K1;3;786A0600;3
9;K1;4;786A0600;3
9;K1;5;786A0600;3
9;K1;6;786A0600;3
9;K1;7;786A0600;2
9;K2;1;1555A0200;12
9;K2;2;1556A0200;12
10;K1;1;786A0600;3
10;K1;2;786A0700;8
10;K1;3;1806A0200;2
10;K1;4;1806A0200;2
10;K1;5;786A0600;3
10;K1;6;1806A0200;2
10;K2;1;1642A0400;6
10;K2;2;1642A0400;6
10;K2;3;1642A0400;6
11;K1;1;1394_0101;24
11;K1;2;3470_085;6
11;K1;3;6724_0941;12
11;K1;4;3470_085;4
11;K1;5;3957A0600;24
11;K1;6;3470_085;6
11;K2;1;1806A0200;2
11;K2;2;1806A0200;2
11;K2;3;1806A0200;2
12;K1;1;6724_0941;6
12;K1;2;3470_085;6
12;K1;3;1312_0101;24
12;K1;4;1312_0101;24
12;K1;5;1312_0101;4
12;K2;1;1806A0200;2
12;K2;2;1806A0200;2
12;K2;3;1806A0200;2
13;K1;1;6898A0100;12
13;K1;2;1555A0200;7
13;K1;3;6898A0100;12
13;K1;4;831A0600;10
13;K1;5;1964A2200;2
END
