AVAILABLE QUANTITY OF ITEM: 1526
QTD OF MANUFACTURED PIECES: 1526
ELAPSED TIME:  3604.69
OBJ. FUNCTION VALUE: 56.0
STARTS: 56
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K2;1;786A0700;6
1;K2;2;1806A0200;2
2;K1;1;787A0100;3
2;K1;2;787A0100;3
2;K1;3;1386A2200;4
2;K1;4;810A0400;12
2;K1;5;S4_9704411;6
2;K1;6;829D0100;12
2;K2;1;1806A0200;2
2;K2;2;1806A0200;2
2;K2;3;1806A0200;2
3;K1;1;1320_0101;23
3;K1;2;3957A0600;24
3;K1;3;962A0100;6
3;K1;4;1320_0101;24
3;K1;5;798_0184;5
3;K2;1;1806A0200;2
3;K2;2;1806A0200;2
3;K2;3;1806A0200;2
4;K1;1;787A0100;3
4;K1;2;1556A0200;12
4;K1;3;787A0100;3
4;K1;4;920A0100;2
4;K1;5;4778_0102;8
4;K2;1;1806A0200;2
4;K2;2;1806A0200;2
4;K2;3;1806A0200;2
5;K1;1;787A0100;3
5;K1;2;787A0100;3
5;K1;3;787A0100;3
5;K1;4;S4_9704411;6
5;K1;5;S4_9704411;6
5;K1;6;S4_9704411;6
5;K1;7;S4_9704411;6
5;K1;8;S4_9704411;6
5;K2;1;1806A0200;2
5;K2;2;1806A0200;2
5;K2;3;1806A0200;2
6;K1;1;S4_9704411;6
6;K1;2;S4_9704411;6
6;K1;3;787A0100;3
6;K1;4;787A0100;3
6;K1;5;S4_9704411;6
6;K1;6;S4_9704411;6
6;K1;7;1567A0100;6
6;K1;8;787A0100;3
6;K2;1;1806A0200;2
6;K2;2;1806A0200;2
6;K2;3;1806A0200;2
7;K1;1;6724_0271;12
7;K1;2;1806_041;2
7;K1;3;6724_0271;12
7;K1;4;6724_0271;12
7;K1;5;6724_0271;12
7;K1;6;1806_041;2
7;K1;7;1806_041;2
7;K2;1;S4_9704300;6
7;K2;2;S4_9704300;6
7;K2;3;S4_9704300;6
8;K1;1;786A0600;3
8;K1;2;786A0600;3
8;K1;3;786A0600;3
8;K1;4;786A0600;3
8;K1;5;786A0600;3
