AVAILABLE QUANTITY OF ITEM: 3231
QTD OF MANUFACTURED PIECES: 3231
ELAPSED TIME:  3603.19
OBJ. FUNCTION VALUE: 105.0
STARTS: 105
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
2;K1;1;6754_0481;12
2;K1;2;60091_011;12
2;K1;3;1394_0101;24
2;K1;4;1806_041;2
2;K1;5;6774_01030;12
2;K1;6;3470_028;6
2;K2;1;3470_085;6
2;K2;2;60078_0900;12
2;K2;3;6774_01030;6
3;K1;1;S4_9704300;6
3;K1;2;S4_9704300;6
3;K1;3;S4_9704300;6
3;K1;4;S4_9704300;6
3;K1;5;S4_9704300;6
3;K1;6;S4_9704300;6
3;K1;7;S4_9704300;6
3;K1;8;S4_9704300;6
3;K2;1;831A0600;10
3;K2;2;831A0600;10
3;K2;3;830D0100;12
4;K1;1;6896A0100;1
4;K1;2;4774_0002;12
4;K1;3;920A0100;4
4;K1;4;1555A0200;12
4;K1;5;1567A0100;6
4;K2;1;1806A0200;2
4;K2;2;1806A0200;2
4;K2;3;1806A0200;2
5;K1;1;1567A0100;6
5;K1;2;1567A0100;6
5;K1;3;1555A0200;12
5;K1;4;1553A0200;12
5;K1;5;1567A0100;6
5;K1;6;1554A0200;8
5;K2;1;1806A0200;2
5;K2;2;1806A0200;2
5;K2;3;1806A0200;2
6;K1;1;829D0100;12
6;K1;2;829D0100;12
6;K1;3;920A0100;8
6;K1;4;810A0400;12
6;K1;5;1559A0200;12
6;K2;1;1806A0200;2
6;K2;2;1806A0200;2
6;K2;3;1806A0200;2
7;K1;1;1553A0200;3
7;K1;2;4778_0102;8
7;K1;3;1567A0100;6
7;K1;4;4774_0002;12
7;K1;5;1567A0100;6
7;K1;6;787A0100;3
7;K2;1;1806A0200;2
7;K2;2;1806A0200;2
7;K2;3;1806A0200;2
8;K1;1;829D0100;12
8;K1;2;830D0100;12
8;K1;3;1553A0200;12
8;K1;4;4774_0002;12
8;K1;5;1554A0200;5
8;K2;1;1806A0200;2
8;K2;2;786A0700;8
9;K1;1;4778_0102;8
9;K1;2;1964A2200;2
9;K1;3;1553A0200;12
9;K1;4;4781A0100;8
9;K1;5;787A0100;3
9;K2;1;6753_02011;12
9;K2;2;3470_028;6
9;K2;3;3470_028;6
10;K1;1;6724_0271;12
10;K1;2;1806_041;2
10;K1;3;6754_0481;12
10;K1;4;6754_0481;1
10;K1;5;6753_02011;12
10;K1;6;1568_0101;24
10;K2;1;787A0100;3
10;K2;2;787A0100;3
10;K2;3;787A0100;3
11;K1;1;1568_0101;24
11;K1;2;1320_0101;24
11;K1;3;1806_041;2
11;K1;4;3470_028;6
11;K1;5;1806_041;2
11;K2;1;831A0600;10
11;K2;2;829D0100;12
11;K2;3;831A0600;10
12;K1;1;1567A0100;6
12;K1;2;1567A0100;6
12;K1;3;786A0900;6
12;K1;4;787A0100;3
12;K1;5;1555A0200;12
12;K1;6;1567A0100;6
12;K1;7;831A0600;10
12;K2;1;1806A0200;2
12;K2;2;1806A0200;2
12;K2;3;1806A0200;2
13;K1;1;1320_0101;24
13;K1;2;1806_041;2
13;K1;3;3470_028;6
13;K1;4;3958A0600;24
13;K1;5;1806_041;2
13;K2;1;4775_0002;12
13;K2;2;786A0900;6
13;K2;3;786A0900;6
14;K1;1;829D0100;12
14;K1;2;1553A0200;12
14;K1;3;787A0100;3
14;K1;4;829D0100;12
14;K1;5;1567A0100;6
14;K1;6;1567A0100;6
14;K2;1;786A0900;6
14;K2;2;786A0900;6
14;K2;3;787A0100;3
15;K1;1;1806A0200;2
15;K1;2;786A0700;8
15;K1;3;786A0600;3
15;K1;4;786A0600;3
15;K1;5;786A0700;8
15;K2;1;798_0184;5
15;K2;2;798_0184;5
15;K2;3;3470_028;6
16;K1;1;786A0600;3
16;K1;2;786A0700;8
16;K1;3;786A0600;3
16;K1;4;786A0700;8
16;K1;5;786A0700;8
16;K2;1;798_0184;5
16;K2;2;798_0184;5
17;K1;1;2434A2200;6
17;K1;2;4778_0102;8
17;K1;3;4775_0002;12
17;K1;4;1567A0100;6
17;K1;5;1567A0100;6
17;K1;6;1567A0100;6
17;K2;1;1806A0200;2
17;K2;2;1806A0200;2
17;K2;3;1806A0200;2
18;K1;1;1312_0101;24
18;K1;2;60091_011;12
18;K1;3;3470_085;6
18;K1;4;1806_041;2
18;K1;5;3470_085;6
18;K1;6;1568_0101;24
18;K2;1;1806A0200;2
18;K2;2;1806A0200;2
18;K2;3;1806A0200;2
19;K1;1;2434A2200;4
19;K1;2;1554A0200;8
19;K1;3;1567A0100;6
19;K1;4;1567A0100;6
19;K1;5;1567A0100;6
