AVAILABLE QUANTITY OF ITEM: 819
QTD OF MANUFACTURED PIECES: 819
ELAPSED TIME:  3607.20
OBJ. FUNCTION VALUE: 21.0
STARTS: 21
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K1;1;1964A2200;8
1;K1;2;1553A0200;6
1;K1;3;1555A0200;12
1;K1;4;831A0600;10
1;K1;5;1555A0200;2
1;K2;1;1642A0400;6
1;K2;2;1642A0400;6
1;K2;3;1642A0400;6
2;K1;1;1312_0101;24
2;K1;2;1312_0101;8
2;K1;3;1568_0101;20
2;K1;4;1394_0101;12
2;K1;5;3957A0600;9
2;K2;1;831A0600;10
2;K2;2;831A0600;10
2;K2;3;831A0600;10
2;K2;4;831A0600;10
3;K1;1;3957A0600;24
3;K1;2;6774_01030;12
3;K1;3;6724_0941;6
3;K1;4;6774_01030;1
3;K1;5;1394_0101;24
3;K1;6;341_0250;12
3;K2;1;6724_0941;12
3;K2;2;798_0184;5
3;K2;3;6774_01030;1
4;K1;1;1312_0101;24
4;K1;2;1394_0101;24
4;K1;3;1312_0101;24
4;K1;4;3957A0600;24
4;K1;5;1312_0101;24
4;K2;1;6774_01030;12
4;K2;2;341_0250;12
4;K2;3;6774_01030;12
5;K1;1;1556A0200;4
5;K1;2;1386A2200;4
5;K1;3;1555A0200;12
5;K1;4;1553A0200;12
5;K1;5;1555A0200;12
5;K2;1;786A0600;3
5;K2;2;786A0600;3
6;K1;1;786A0600;3
6;K1;2;786A0600;3
6;K1;3;786A0600;3
6;K1;4;786A0600;3
6;K1;5;786A0600;2
6;K1;6;786A0600;3
6;K1;7;786A0600;3
6;K2;1;798_0184;5
6;K2;2;6774_01030;12
6;K2;3;341_0250;9
7;K1;1;S4_9704300;6
7;K1;2;S4_9704300;6
7;K1;3;S4_9704300;6
7;K1;4;S4_9704300;6
7;K1;5;S4_9704300;6
7;K1;6;1642A0400;6
7;K1;7;1642A0400;6
7;K2;1;341_0250;12
7;K2;2;798_0184;5
7;K2;3;798_0184;5
8;K1;1;6898A0100;12
8;K1;2;6898A0100;12
8;K1;3;830D0100;12
8;K1;4;6898A0100;6
8;K1;5;1553A0200;12
8;K2;1;786A0600;1
8;K2;2;786A0600;1
9;K1;1;831A0600;10
9;K1;2;1386A2200;12
9;K1;3;831A0600;10
9;K1;4;831A0600;10
9;K1;5;1556A0200;12
9;K1;6;1964A2200;1
9;K2;1;1642A0400;6
9;K2;2;1642A0400;6
10;K1;1;1556A0200;12
10;K1;2;830D0100;12
10;K1;3;830D0100;12
10;K1;4;1386A2200;12
10;K1;5;1556A0200;12
10;K2;1;1642A0400;6
10;K2;2;1642A0400;6
10;K2;3;S4_9704300;6
11;K1;1;S4_9704300;6
11;K1;2;S4_9704300;6
11;K1;3;S4_9704300;6
11;K1;4;1642A0400;6
11;K1;5;S4_9704300;6
11;K1;6;S4_9704300;6
END
