AVAILABLE QUANTITY OF ITEM: 3095
QTD OF MANUFACTURED PIECES: 3095
ELAPSED TIME:  3604.07
OBJ. FUNCTION VALUE: 91.0
STARTS: 91
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K1;1;6896A0100;12
1;K1;2;4778_0102;8
1;K1;3;1567A0100;6
1;K1;4;4781A0100;8
1;K1;5;1567A0100;6
1;K1;6;787A0100;3
1;K2;1;1806A0200;2
1;K2;2;1806A0200;2
1;K2;3;1806A0200;2
2;K1;1;4778_0102;8
2;K1;2;1567A0100;6
2;K1;3;1555A0200;12
2;K1;4;1567A0100;6
2;K1;5;4775_0002;12
2;K1;6;1567A0100;6
2;K2;1;787A0100;3
2;K2;2;787A0100;3
2;K2;3;787A0100;3
3;K1;1;6896A0100;12
3;K1;2;1554A0200;8
3;K1;3;1567A0100;6
3;K1;4;810A0400;12
3;K1;5;1567A0100;6
3;K1;6;787A0100;3
3;K2;1;6754_0481;12
3;K2;2;798_0184;5
3;K2;3;3470_085;6
4;K1;1;6754_0481;12
4;K1;2;1320_0101;24
4;K1;3;1320_0101;24
4;K1;4;1806_041;2
4;K1;5;6754_0481;12
4;K1;6;60091_011;12
4;K2;1;1806A0200;2
4;K2;2;1806A0200;2
4;K2;3;1806A0200;2
5;K1;1;1554A0200;8
5;K1;2;1567A0100;6
5;K1;3;787A0100;3
5;K1;4;1554A0200;8
5;K1;5;4781A0100;8
5;K1;6;1567A0100;6
5;K2;1;787A0100;3
5;K2;2;786A0900;6
5;K2;3;787A0100;3
6;K1;1;2434A2200;6
6;K1;2;1554A0200;8
6;K1;3;1554A0200;8
6;K1;4;1559A0200;12
6;K1;5;2434A2200;6
6;K2;1;786A0900;6
6;K2;2;786A0900;6
6;K2;3;787A0100;3
7;K1;1;4775_0002;12
7;K1;2;2434A2200;6
7;K1;3;1567A0100;6
7;K1;4;1553A0200;12
7;K1;5;787A0100;3
7;K1;6;1567A0100;6
7;K2;1;786A0900;6
7;K2;2;786A0900;6
7;K2;3;786A0900;6
7;K2;4;786A0900;6
8;K1;1;1312_0101;24
8;K1;2;1568_0101;4
8;K1;3;1806_041;2
8;K1;4;1312_0101;24
8;K1;5;1312_0101;24
8;K2;1;787A0100;3
8;K2;2;786A0900;6
8;K2;3;787A0100;3
9;K1;1;786A0700;8
9;K1;2;786A0600;3
9;K1;3;786A0700;8
9;K1;4;786A0600;3
9;K1;5;786A0600;3
9;K1;6;786A0600;3
9;K2;1;786A0900;6
9;K2;2;831A0600;10
9;K2;3;786A0900;6
9;K2;4;831A0600;10
10;K1;1;4778_0102;8
10;K1;2;1554A0200;4
10;K1;3;1559A0200;6
10;K1;4;1553A0200;6
10;K1;5;1559A0200;12
10;K2;1;831A0600;10
10;K2;2;786A0900;6
10;K2;3;786A0900;6
10;K2;4;831A0600;10
11;K1;1;1312_0101;24
11;K1;2;3470_028;6
11;K1;3;1320_0101;24
11;K1;4;1312_0101;24
11;K1;5;1806_041;2
11;K2;1;1806A0200;2
11;K2;2;1806A0200;2
11;K2;3;1806A0200;2
12;K1;1;786A0600;3
12;K1;2;786A0600;3
12;K1;3;786A0600;3
12;K1;4;786A0600;3
12;K1;5;786A0600;1
12;K2;1;798_0184;5
12;K2;2;60078_0900;4
12;K2;3;6754_0481;12
13;K1;1;6754_0481;12
13;K1;2;3470_085;6
13;K1;3;1806D0900;60
13;K1;4;1806_041;2
13;K1;5;3957A0600;24
13;K1;6;1320_0101;24
13;K2;1;1806A0200;2
13;K2;2;1806A0200;2
13;K2;3;1806A0200;2
14;K1;1;1568_0101;24
14;K1;2;3470_085;6
14;K1;3;1806_041;2
14;K1;4;3470_028;6
14;K1;5;6774_01030;12
14;K1;6;3958A0600;24
14;K2;1;831A0600;10
14;K2;2;786A0900;6
14;K2;3;831A0600;10
14;K2;4;786A0900;6
15;K1;1;4781A0100;8
15;K1;2;1555A0200;10
15;K1;3;1556A0200;12
15;K1;4;4778_0102;8
15;K1;5;1567A0100;6
15;K2;1;1806A0200;2
15;K2;2;1806A0200;2
15;K2;3;1806A0200;2
16;K1;1;787A0100;3
16;K1;2;787A0100;3
16;K1;3;787A0100;3
16;K1;4;787A0100;3
16;K1;5;830D0100;12
16;K1;6;4775_0002;12
16;K2;1;786A0900;6
16;K2;2;787A0100;3
16;K2;3;787A0100;3
17;K1;1;60091_011;12
17;K1;2;1806_041;2
17;K1;3;1806_041;2
17;K1;4;1806_041;2
17;K1;5;1312_0101;12
17;K2;1;831A0600;10
17;K2;2;786A0900;6
17;K2;3;786A0900;6
17;K2;4;786A0900;6
18;K1;1;1806_041;2
18;K1;2;1394_0101;24
18;K1;3;1806_041;2
18;K1;4;3470_085;2
18;K1;5;3470_028;6
18;K1;6;3470_028;6
18;K2;1;6774_01030;12
18;K2;2;3470_028;6
18;K2;3;3470_028;6
19;K1;1;1806_041;2
19;K1;2;60091_011;12
19;K1;3;1394_0101;24
19;K1;4;60091_011;12
19;K1;5;1806_041;2
19;K1;6;1806_041;2
19;K2;1;1806A0200;2
19;K2;2;1806A0200;2
19;K2;3;1806A0200;2
20;K1;1;4778_0102;8
20;K1;2;1567A0100;6
20;K1;3;1556A0200;12
20;K1;4;6896A0100;12
20;K1;5;4775_0002;12
20;K2;1;60078_0900;12
20;K2;2;60078_0900;12
20;K2;3;3470_028;6
21;K1;1;4778_0102;8
21;K1;2;4778_0102;8
21;K1;3;830D0100;12
21;K1;4;2434A2200;4
21;K1;5;4774_0002;12
21;K2;1;1806A0200;2
21;K2;2;1806A0200;2
21;K2;3;1806A0200;2
22;K1;1;1806_041;2
22;K1;2;3958A0600;24
22;K1;3;1806_041;2
22;K1;4;1320_0101;21
22;K1;5;3470_085;6
22;K1;6;1806D0900;40
22;K2;1;1806A0200;2
22;K2;2;1806A0200;2
22;K2;3;1806A0200;2
23;K1;1;2434A2200;6
23;K1;2;1555A0200;12
23;K1;3;1559A0200;12
23;K1;4;810A0400;12
23;K1;5;1559A0200;12
23;K2;1;1806A0200;2
23;K2;2;1806A0200;2
23;K2;3;1806A0200;2
24;K1;1;1559A0200;12
24;K1;2;4781A0100;8
24;K1;3;1567A0100;6
24;K1;4;1567A0100;6
24;K1;5;787A0100;3
24;K1;6;920A0100;4
24;K2;1;60091_011;12
24;K2;2;3470_085;6
24;K2;3;798_0184;5
25;K1;1;3958A0600;24
25;K1;2;1806_041;2
25;K1;3;1320_0101;24
25;K1;4;1568_0101;24
25;K1;5;3957A0600;10
25;K2;1;1806A0200;2
25;K2;2;1806A0200;2
25;K2;3;1806A0200;2
26;K1;1;1806_041;2
26;K1;2;3470_028;6
26;K1;3;1806_041;2
26;K1;4;3470_085;6
26;K1;5;1806_041;2
26;K1;6;1806_041;2
26;K2;1;1806A0200;2
26;K2;2;1806A0200;2
26;K2;3;1806A0200;2
27;K1;1;786A0600;1
27;K1;2;786A0600;3
27;K1;3;786A0600;3
27;K1;4;786A0600;3
27;K1;5;786A0600;3
27;K1;6;786A0700;4
27;K2;1;798_0184;5
27;K2;2;342_0460;12
27;K2;3;342_0460;6
28;K1;1;1554A0200;8
28;K1;2;4778_0102;8
28;K1;3;1553A0200;12
28;K1;4;4775_0002;12
28;K1;5;830D0100;12
28;K2;1;1806A0200;2
28;K2;2;1806A0200;2
28;K2;3;1806A0200;2
29;K1;1;4781A0100;8
29;K1;2;1567A0100;6
29;K1;3;1559A0200;12
29;K1;4;6896A0100;12
29;K1;5;830D0100;12
29;K2;1;6774_01030;12
29;K2;2;6774_01030;12
29;K2;3;798_0184;5
30;K1;1;810A0400;12
30;K1;2;6896A0100;2
30;K1;3;4781A0100;8
30;K1;4;4781A0100;8
30;K1;5;810A0400;8
30;K2;1;786A0900;6
30;K2;2;831A0600;10
30;K2;3;786A0900;6
30;K2;4;831A0600;10
31;K1;1;1553A0200;12
31;K1;2;4775_0002;12
31;K1;3;1567A0100;6
31;K1;4;830D0100;12
31;K1;5;830D0100;12
31;K2;1;1806A0200;2
31;K2;2;1806A0200;2
31;K2;3;1806A0200;2
32;K1;1;S4_9704300;6
32;K1;2;S4_9704300;6
32;K1;3;S4_9704300;6
32;K1;4;S4_9704300;6
32;K1;5;S4_9704300;6
32;K1;6;S4_9704300;6
32;K1;7;S4_9704300;6
32;K1;8;S4_9704300;6
32;K2;1;3470_028;6
32;K2;2;3470_028;6
32;K2;3;798_0184;5
33;K1;1;1320_0101;24
33;K1;2;1806_041;2
33;K1;3;1806_041;2
33;K1;4;3470_028;6
33;K1;5;6754_0481;12
33;K1;6;1806_041;2
33;K2;1;1806A0200;2
33;K2;2;1806A0200;2
33;K2;3;1806A0200;2
34;K1;1;3470_028;6
34;K1;2;3470_028;6
34;K1;3;1806_041;2
