AVAILABLE QUANTITY OF ITEM: 2120
QTD OF MANUFACTURED PIECES: 2120
ELAPSED TIME: 10815.68
OBJ. FUNCTION VALUE: 60.0
STARTS: 60
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K1;1;6864_0280;4
1;K1;2;1320_0101;24
1;K1;3;1320_0101;24
1;K1;4;6754_0481;12
1;K1;5;6724_0941;12
1;K1;6;341_0250;12
1;K2;1;6754_0481;12
1;K2;2;1806_5051;10
1;K2;3;1806_5051;10
2;K1;1;6898A0100;12
2;K1;2;4774_0002;12
2;K1;3;1553A0200;12
2;K1;4;4775_0002;12
2;K1;5;829D0100;12
2;K2;1;1806A0200;2
2;K2;2;1806A0200;2
2;K2;3;1806A0200;2
3;K1;1;786A0600;3
3;K1;2;786A0600;3
3;K1;3;786A0700;8
3;K1;4;786A0600;3
3;K1;5;786A0700;8
3;K1;6;786A0600;3
3;K2;1;1806A0200;2
3;K2;2;1806A0200;2
3;K2;3;1806A0200;2
4;K1;1;1320_0101;24
4;K1;2;6724_0941;6
4;K1;3;1806_5051;10
4;K1;4;1320_0101;24
4;K1;5;6754_0481;12
4;K1;6;6754_0481;12
4;K2;1;1806A0200;2
4;K2;2;1806A0200;2
4;K2;3;1806A0200;2
5;K1;1;1567A0100;6
5;K1;2;1567A0100;6
5;K1;3;1964A2200;8
5;K1;4;1567A0100;6
5;K1;5;4775_0002;12
5;K1;6;1567A0100;6
5;K2;1;1806_5051;10
5;K2;2;1806_5051;10
5;K2;3;341_0250;6
6;K1;1;S4_9504612;21
6;K1;2;S4_9504612;15
6;K1;3;786A0700;8
6;K1;4;S4_9504612;21
6;K1;5;786A0700;8
6;K2;1;1806_5051;10
6;K2;2;1806_5051;10
6;K2;3;6753_02011;12
7;K1;1;S4_9504612;21
7;K1;2;S4_9504622;18
7;K1;3;786A0600;3
7;K1;4;786A0600;3
7;K1;5;786A0600;3
7;K1;6;786A0600;2
7;K2;1;787A0100;2
7;K2;2;787A0100;3
7;K2;3;787A0100;3
8;K1;1;829D0100;12
8;K1;2;1556A0200;4
8;K1;3;4775_0002;12
8;K1;4;1553A0200;12
8;K1;5;787A0100;3
8;K2;1;1806_5051;10
8;K2;2;1806_5051;10
8;K2;3;1806_5051;10
9;K1;1;1559A0200;12
9;K1;2;2434A2200;2
9;K1;3;4774_0002;12
9;K1;4;4775_0002;12
9;K1;5;1553A0200;12
9;K2;1;787A0100;3
9;K2;2;787A0100;3
9;K2;3;787A0100;3
10;K1;1;4775_0002;12
10;K1;2;4774_0002;12
10;K1;3;1555A0200;12
10;K1;4;6898A0100;12
10;K1;5;4775_0002;12
10;K2;1;787A0100;3
10;K2;2;787A0100;3
10;K2;3;787A0100;3
11;K1;1;786A0600;3
11;K1;2;786A0600;3
11;K1;3;786A0600;3
11;K1;4;786A0700;8
11;K1;5;786A0600;3
11;K1;6;S4_9504612;21
11;K2;1;1806A0200;2
11;K2;2;1806A0200;2
11;K2;3;1806A0200;2
12;K1;1;6724_0271;12
12;K1;2;1320_0101;24
12;K1;3;1320_0101;20
12;K1;4;341_0250;12
12;K1;5;1320_0101;24
12;K1;6;6724_0271;6
12;K2;1;341_0250;12
12;K2;2;6754_0481;12
12;K2;3;1806_5051;10
13;K1;1;1555A0200;12
