AVAILABLE QUANTITY OF ITEM: 1631
QTD OF MANUFACTURED PIECES: 1631
ELAPSED TIME:   601.57
OBJ. FUNCTION VALUE: 63.0
STARTS: 63
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K2;1;1320_0101;23
2;K1;1;1567A0100;6
2;K1;2;1567A0100;1
2;K1;3;1555A0200;12
2;K1;4;1567A0100;6
2;K1;5;1567A0100;1
2;K1;6;1559A0200;8
2;K2;1;1806A0200;2
2;K2;2;1806A0200;2
2;K2;3;1806A0200;2
3;K1;1;786A0900;6
3;K1;2;1964A2200;8
3;K1;3;2434A2200;6
3;K1;4;2434A2200;6
3;K1;5;2434A2200;1
3;K2;1;1806A0200;2
3;K2;2;926_0102;6
4;K1;1;786A0600;3
4;K1;2;786A0600;2
4;K1;3;786A0600;3
4;K1;4;786A0700;8
4;K1;5;926_0102;12
4;K1;6;1806A0200;2
4;K2;1;60078_0900;1
4;K2;2;60078_0900;1
4;K2;3;1312_0101;24
5;K1;1;1806A0200;2
5;K1;2;1806A0200;2
5;K1;3;786A0600;3
5;K1;4;926_0102;12
5;K2;1;1806A0200;2
5;K2;2;S4_9504622;9
6;K1;1;6753_02011;11
6;K1;2;962A0100;1
6;K1;3;6753_02011;1
6;K1;4;962A0100;5
6;K2;1;1642A0400;6
6;K2;2;1642A0400;6
6;K2;3;1642A0400;6
7;K1;1;786A0600;3
7;K1;2;S4_9504612;21
7;K1;3;1806A0200;2
7;K1;4;926_0102;12
7;K2;1;831A0600;10
7;K2;2;786A0900;6
7;K2;3;786A0900;6
7;K2;4;786A0900;6
8;K1;1;1320_0101;24
8;K1;2;3470_028;6
8;K1;3;6774_01030;12
8;K1;4;60091_011;6
8;K1;5;1806A0800;1
8;K2;1;1806A0200;2
8;K2;2;1806A0200;2
8;K2;3;1806A0200;2
9;K1;1;786A0700;6
9;K1;2;786A0600;3
9;K1;3;926_0102;12
9;K1;4;786A0600;3
9;K1;5;786A0600;3
9;K1;6;786A0600;3
9;K2;1;1806A0200;2
9;K2;2;1806A0200;2
9;K2;3;1806A0200;2
10;K1;1;3958A0600;24
10;K1;2;6774_01030;11
10;K1;3;1806A0800;12
10;K1;4;60091_011;12
10;K1;5;6724_0941;7
10;K2;1;1806A0800;12
10;K2;2;1806A0800;12
10;K2;3;60078_0900;12
11;K1;1;3957A0600;24
11;K1;2;1806A0800;1
11;K1;3;6864_0280;3
11;K1;4;3957A0600;24
11;K1;5;3470_085;6
11;K2;1;1312_0101;24
11;K2;2;3470_028;4
12;K1;1;831A0600;10
12;K1;2;831A0600;1
12;K1;3;4775_0002;12
12;K1;4;786A0900;1
12;K1;5;786A0900;1
12;K1;6;786A0900;6
12;K1;7;4775_0002;12
12;K2;1;1568_0101;20
12;K2;2;798_0184;1
13;K1;1;786A0600;3
13;K1;2;786A0600;3
13;K1;3;786A0600;3
13;K1;4;786A0600;3
13;K1;5;786A0600;3
13;K2;1;3957A0600;24
14;K1;1;786A0600;3
14;K1;2;786A0600;3
14;K1;3;786A0700;8
14;K1;4;786A0600;3
14;K1;5;786A0600;3
14;K1;6;786A0600;3
14;K2;1;798_0184;4
14;K2;2;3470_085;6
14;K2;3;341_0250;12
15;K1;1;1806A0800;12
15;K1;2;3470_028;6
15;K1;3;962A0100;6
15;K1;4;3470_085;6
15;K1;5;1806A0800;12
15;K1;6;341_0250;12
15;K2;1;1806A0200;2
16;K1;1;6774_01030;1
16;K1;2;3470_085;1
16;K1;3;6753_02011;1
16;K1;4;3958A0600;17
16;K1;5;60078_0900;1
16;K1;6;1312_0101;4
16;K2;1;3470_028;6
16;K2;2;6753_02011;12
16;K2;3;60078_0900;8
17;K1;1;60078_0900;12
17;K1;2;1806A0800;12
17;K1;3;3957A0600;24
17;K1;4;3470_028;1
17;K1;5;6724_0941;1
17;K2;1;798_0184;1
17;K2;2;798_0184;5
17;K2;3;6753_02011;12
18;K1;1;1567A0100;1
18;K1;2;4775_0002;12
18;K1;3;1567A0100;5
18;K1;4;1567A0100;1
18;K1;5;1567A0100;1
18;K1;6;1567A0100;1
18;K2;1;798_0184;1
18;K2;2;798_0184;5
18;K2;3;6753_02011;12
19;K1;1;1806A0800;1
19;K1;2;1806A0800;12
