AVAILABLE QUANTITY OF ITEM: 1606
QTD OF MANUFACTURED PIECES: 1606
ELAPSED TIME:   602.06
OBJ. FUNCTION VALUE: 61.0
STARTS: 61
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K2;1;1806A0200;2
1;K2;2;1806A0200;2
1;K2;3;1806A0200;2
2;K1;1;S4_9704411;6
2;K1;2;830D0100;12
2;K1;3;6896A0100;6
2;K1;4;810A0400;12
2;K1;5;787A0100;3
2;K1;6;S4_9704411;4
2;K2;1;1806A0200;2
2;K2;2;1806A0200;2
2;K2;3;1806A0200;2
3;K1;1;1553A0200;9
3;K1;2;1555A0200;12
3;K1;3;810A0400;12
3;K1;4;4778_0102;8
3;K1;5;1554A0200;8
3;K2;1;1806A0200;2
3;K2;2;1806A0200;2
3;K2;3;1806A0200;2
4;K1;1;1556A0200;12
4;K1;2;4778_0102;8
4;K1;3;4778_0102;8
4;K1;4;4778_0102;8
4;K1;5;810A0400;12
4;K2;1;1806A0200;2
4;K2;2;1806A0200;2
4;K2;3;1806A0200;2
5;K1;1;810A0400;12
5;K1;2;787A0100;3
5;K1;3;830D0100;12
5;K1;4;787A0100;3
5;K1;5;1553A0200;12
5;K2;1;6754_0481;12
5;K2;2;6724_0941;12
5;K2;3;3470_085;6
6;K1;1;1806_041;2
6;K1;2;6724_0271;12
6;K1;3;6724_0271;12
6;K1;4;1806_041;2
6;K1;5;6754_0481;1
6;K1;6;6774_01030;12
6;K2;1;1806A0200;2
6;K2;2;1806A0200;2
6;K2;3;1806A0200;2
7;K1;1;1567A0100;6
7;K1;2;1567A0100;6
7;K1;3;787A0100;3
7;K1;4;1553A0200;12
7;K1;5;1554A0200;8
7;K1;6;1567A0100;6
7;K2;1;1806A0200;2
7;K2;2;1806A0200;2
7;K2;3;1806A0200;2
8;K1;1;60091_011;12
8;K1;2;3470_028;6
8;K1;3;3470_028;6
8;K1;4;1806_041;2
8;K1;5;6864_0280;4
8;K1;6;1806D0900;60
8;K2;1;1806A0200;2
8;K2;2;1806A0200;2
8;K2;3;1806A0200;2
9;K1;1;786A0600;3
9;K1;2;786A0600;3
9;K1;3;786A0600;3
9;K1;4;786A0600;3
9;K1;5;786A0600;3
9;K1;6;926_0102;2
9;K2;1;6754_0481;1
9;K2;2;6724_0941;8
10;K1;1;1554A0200;8
10;K1;2;4778_0102;8
10;K1;3;830D0100;12
10;K1;4;830D0100;12
10;K1;5;830D0100;12
10;K2;1;6774_01030;12
10;K2;2;3470_085;6
10;K2;3;798_0184;5
11;K1;1;786A0600;3
11;K1;2;786A0600;3
11;K1;3;926_0102;12
11;K1;4;786A0600;3
11;K1;5;786A0600;3
11;K1;6;926_0102;12
11;K2;1;60091_011;12
11;K2;2;341_0250;9
11;K2;3;3470_085;6
12;K1;1;787A0100;3
12;K1;2;1567A0100;6
12;K1;3;1567A0100;6
12;K1;4;787A0100;3
12;K1;5;810A0400;12
12;K1;6;787A0100;3
12;K2;1;1806A0200;2
12;K2;2;1806A0200;2
12;K2;3;1806A0200;2
13;K1;1;1567A0100;6
13;K1;2;787A0100;3
13;K1;3;830D0100;12
13;K1;4;1567A0100;6
13;K1;5;S4_9704411;6
13;K1;6;787A0100;3
13;K1;7;787A0100;3
13;K2;1;1806A0200;2
13;K2;2;1806A0200;2
13;K2;3;1806A0200;2
14;K1;1;6896A0100;12
14;K1;2;1567A0100;6
14;K1;3;4778_0102;8
14;K1;4;S4_9704411;6
14;K1;5;S4_9704411;6
14;K1;6;S4_9704411;6
14;K1;7;S4_9704411;6
14;K2;1;1806A0200;2
14;K2;2;1806A0200;2
14;K2;3;1806A0200;2
15;K1;1;810A0400;12
15;K1;2;1567A0100;6
15;K1;3;4778_0102;8
15;K1;4;1556A0200;12
15;K1;5;787A0100;3
15;K1;6;1567A0100;6
15;K2;1;920A0100;2
15;K2;2;831A0600;10
16;K1;1;S4_9704300;6
16;K1;2;S4_9704300;6
16;K1;3;S4_9704300;6
16;K1;4;S4_9704300;6
16;K1;5;S4_9704300;6
16;K1;6;S4_9704300;6
16;K1;7;S4_9704300;6
