AVAILABLE QUANTITY OF ITEM: 1271
QTD OF MANUFACTURED PIECES: 1271
ELAPSED TIME:   601.96
OBJ. FUNCTION VALUE: 37.0
STARTS: 37
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
2;K1;1;1556A0200;8
2;K1;2;830D0100;12
2;K1;3;6896A0100;6
2;K1;4;4775_0002;12
2;K1;5;4775_0002;12
2;K2;1;831A0600;10
2;K2;2;831A0600;10
2;K2;3;831A0600;10
3;K1;1;3470_085;6
3;K1;2;1806D0900;40
3;K1;3;1806D0900;60
3;K1;4;3470_028;6
3;K1;5;6754_0481;12
3;K1;6;6724_0941;4
3;K1;7;3957A0600;24
3;K2;1;342_0460;8
3;K2;2;3470_085;6
3;K2;3;3445A1800;6
4;K1;1;3470_028;6
4;K1;2;3470_085;6
4;K1;3;3958A0600;24
4;K1;4;3470_085;6
4;K1;5;3958A0600;24
4;K1;6;3470_085;6
4;K2;1;798_0184;5
4;K2;2;3445A1800;6
4;K2;3;3470_028;6
5;K1;1;3470_085;6
5;K1;2;3470_028;6
5;K1;3;3470_085;6
5;K1;4;6724_0941;12
5;K1;5;6724_0941;12
5;K1;6;3470_028;6
5;K1;7;3470_028;6
5;K2;1;1806A0200;2
5;K2;2;1806A0200;2
5;K2;3;1806A0200;2
6;K1;1;786A0700;6
6;K1;2;926_0102;12
6;K1;3;926_0102;12
6;K1;4;926_0102;12
6;K1;5;786A0700;8
6;K2;1;3470_085;6
6;K2;2;6754_0481;12
6;K2;3;3470_085;6
7;K1;1;1555A0200;8
7;K1;2;830D0100;12
7;K1;3;1555A0200;12
7;K1;4;6896A0100;12
7;K1;5;810A0400;12
7;K2;1;1806A0200;2
7;K2;2;1806A0200;2
7;K2;3;1806A0200;2
8;K1;1;830D0100;12
8;K1;2;1964A2200;8
8;K1;3;6896A0100;12
8;K1;4;4778_0102;8
8;K1;5;1567A0100;6
8;K2;1;831A0600;10
8;K2;2;787A0100;3
8;K2;3;831A0600;10
9;K1;1;S4_9704300;6
9;K1;2;S4_9704300;6
9;K1;3;S4_9704300;6
9;K1;4;S4_9704300;6
9;K1;5;S4_9704300;2
9;K1;6;S4_9704300;6
9;K1;7;S4_9704300;6
9;K1;8;S4_9704300;1
9;K2;1;342_0460;12
9;K2;2;6754_0481;2
9;K2;3;798_0184;2
10;K1;1;4778_0102;8
10;K1;2;1553A0200;12
10;K1;3;2434A2200;2
10;K1;4;1567A0100;6
10;K1;5;4778_0102;8
10;K2;1;798_0184;5
10;K2;2;3470_028;6
10;K2;3;798_0184;5
11;K1;1;3958A0600;12
11;K1;2;6754_0481;12
11;K1;3;3957A0600;6
11;K1;4;3470_028;6
11;K1;5;6754_0481;12
11;K2;1;6724_0941;12
11;K2;2;3470_085;6
11;K2;3;3445A1800;6
12;K1;1;830D0100;12
12;K1;2;830D0100;12
12;K1;3;1567A0100;6
12;K1;4;1964A2200;8
12;K1;5;830D0100;12
12;K2;1;3470_028;6
12;K2;2;3445A1800;6
12;K2;3;3470_028;6
13;K1;1;810A0400;12
13;K1;2;810A0400;12
13;K1;3;830D0100;12
13;K1;4;830D0100;12
13;K1;5;2434A2200;6
13;K2;1;3445A1800;6
14;K1;1;1964A2200;8
14;K1;2;1964A2200;8
14;K1;3;1567A0100;6
14;K1;4;4775_0002;12
14;K1;5;787A0100;2
14;K2;1;1806A0200;2
14;K2;2;1806A0200;2
14;K2;3;1806A0200;2
15;K1;1;4778_0102;8
15;K1;2;787A0100;3
15;K1;3;787A0100;3
15;K1;4;1567A0100;4
15;K1;5;1567A0100;6
15;K1;6;830D0100;12
15;K2;1;787A0100;3
15;K2;2;787A0100;3
15;K2;3;831A0600;10
16;K1;1;2434A2200;6
16;K1;2;830D0100;12
16;K1;3;810A0400;12
16;K1;4;1553A0200;12
16;K1;5;1554A0200;8
16;K2;1;810A0400;12
16;K2;2;1556A0200;12
17;K1;1;1553A0200;6
17;K1;2;810A0400;12
17;K1;3;1554A0200;5
17;K1;4;2434A2200;6
17;K1;5;810A0400;4
17;K2;1;926_0102;2
17;K2;2;1806A0200;2
18;K1;1;786A0700;8
18;K1;2;786A0700;8
18;K1;3;926_0102;12
18;K2;1;1567A0100;6
18;K2;2;1554A0200;8
19;K1;1;1964A2200;8
19;K1;2;1554A0200;8
19;K1;3;810A0400;12
19;K1;4;830D0100;12
19;K2;1;831A0600;10
19;K2;2;787A0100;3
19;K2;3;831A0600;10
20;K1;1;810A0400;12
20;K1;2;4778_0102;8
20;K1;3;830D0100;12
20;K1;4;1554A0200;8
20;K1;5;1554A0200;8
END
