AVAILABLE QUANTITY OF ITEM: 3095
QTD OF MANUFACTURED PIECES: 3095
ELAPSED TIME:   601.70
OBJ. FUNCTION VALUE: 103.0
STARTS: 103
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K1;1;4778_0102;8
1;K1;2;1964A2200;8
1;K1;3;4778_0102;8
1;K1;4;4781A0100;8
1;K1;5;787A0100;3
1;K2;1;1806A0200;2
1;K2;2;1806A0200;2
1;K2;3;1806A0200;2
2;K1;1;786A0600;3
2;K1;2;786A0600;3
2;K1;3;1806A0200;2
2;K1;4;786A0600;3
2;K1;5;786A0600;3
2;K1;6;1806A0200;2
2;K2;1;786A0900;6
2;K2;2;831A0600;10
2;K2;3;786A0900;6
2;K2;4;786A0900;6
3;K1;1;1806D0900;60
3;K1;2;1806_041;2
3;K1;3;1394_0101;24
3;K1;4;3958A0600;24
3;K1;5;1806_041;2
3;K1;6;1806_041;2
3;K2;1;786A0900;6
3;K2;2;786A0900;6
3;K2;3;787A0100;3
4;K1;1;786A0600;3
4;K1;2;786A0700;8
4;K1;3;786A0600;3
4;K1;4;786A0600;3
4;K1;5;786A0700;8
4;K2;1;1806A0200;2
4;K2;2;1806A0200;2
4;K2;3;1806A0200;2
5;K1;1;786A0900;6
5;K1;2;1567A0100;6
5;K1;3;831A0600;1
5;K1;4;831A0600;1
5;K1;5;4781A0100;8
5;K1;6;1567A0100;6
5;K1;7;4774_0002;12
5;K2;1;6896A0100;12
5;K2;2;786A0900;6
5;K2;3;786A0900;6
6;K1;1;786A0700;8
6;K1;2;786A0700;8
6;K1;3;786A0600;3
6;K1;4;786A0600;3
6;K1;5;786A0600;3
6;K2;1;1806A0200;2
6;K2;2;1806A0200;2
6;K2;3;1806A0200;2
7;K1;1;3470_028;6
7;K1;2;1568_0101;24
7;K1;3;342_0460;1
7;K1;4;1312_0101;12
7;K1;5;3957A0600;10
7;K1;6;6754_0481;12
7;K2;1;786A0700;8
7;K2;2;1806A0200;2
8;K1;1;3470_028;6
8;K1;2;1806D0900;38
8;K1;3;1806_041;2
8;K1;4;1806D0900;1
8;K1;5;1806_041;2
8;K1;6;3470_028;6
8;K1;7;6774_01030;12
8;K2;1;60078_0900;12
8;K2;2;3470_028;6
8;K2;3;342_0460;12
9;K1;1;1806_041;2
9;K1;2;1394_0101;24
9;K1;3;1394_0101;12
9;K1;4;3470_085;6
9;K1;5;1806_041;2
9;K2;1;1806A0200;2
9;K2;2;1806A0200;2
9;K2;3;1806A0200;2
10;K1;1;60078_0900;1
10;K1;2;3958A0600;24
10;K1;3;3470_085;6
10;K1;4;1806_041;2
10;K1;5;1320_0101;24
10;K2;1;60078_0900;1
10;K2;2;60078_0900;1
10;K2;3;60078_0900;1
10;K2;4;60078_0900;12
11;K1;1;787A0100;3
11;K1;2;1554A0200;8
11;K1;3;4775_0002;12
11;K1;4;920A0100;1
11;K1;5;6896A0100;12
11;K2;1;1806A0200;2
11;K2;2;1806A0200;2
11;K2;3;1806A0200;2
12;K1;1;1568_0101;24
12;K1;2;1320_0101;24
12;K1;3;1806_041;2
12;K1;4;1568_0101;4
12;K1;5;3470_085;6
12;K2;1;1806A0200;2
12;K2;2;1806A0200;2
12;K2;3;1806A0200;2
13;K1;1;1554A0200;8
13;K1;2;1553A0200;12
13;K1;3;1559A0200;12
13;K1;4;4778_0102;8
13;K1;5;1567A0100;6
13;K2;1;786A0700;4
13;K2;2;1806A0200;2
14;K1;1;1567A0100;4
14;K1;2;1567A0100;6
14;K1;3;787A0100;3
14;K1;4;1555A0200;12
14;K1;5;1555A0200;12
14;K1;6;787A0100;3
14;K2;1;4778_0102;8
14;K2;2;830D0100;12
15;K1;1;810A0400;12
15;K1;2;830D0100;12
15;K1;3;810A0400;1
15;K1;4;4775_0002;1
15;K1;5;920A0100;3
15;K2;1;810A0400;12
15;K2;2;1567A0100;6
16;K1;1;S4_9704300;6
16;K2;1;1806A0200;2
16;K2;2;1806A0200;2
16;K2;3;1806A0200;2
17;K1;1;6774_01030;12
17;K1;2;3958A0600;24
17;K1;3;3470_028;6
17;K1;4;3470_028;6
17;K1;5;1806_041;2
17;K1;6;1320_0101;24
17;K2;1;786A0700;8
17;K2;2;1806A0200;2
18;K1;1;1554A0200;8
18;K1;2;787A0100;3
18;K1;3;6896A0100;12
18;K1;4;1567A0100;6
18;K1;5;810A0400;12
18;K2;1;1806A0200;2
18;K2;2;1806A0200;2
18;K2;3;1806A0200;2
19;K1;1;787A0100;3
19;K1;2;4781A0100;8
19;K1;3;830D0100;12
19;K1;4;1559A0200;12
19;K1;5;787A0100;3
19;K1;6;786A0900;6
19;K2;1;1806A0200;2
19;K2;2;1806A0200;2
19;K2;3;1806A0200;2
20;K1;1;1806_041;2
20;K1;2;1806_041;2
20;K1;3;6754_0481;12
20;K1;4;6754_0481;12
20;K1;5;1806_041;2
20;K2;1;1806D0900;1
20;K2;2;342_0460;1
20;K2;3;1806_041;2
21;K1;1;831A0600;10
21;K1;2;786A0900;6
21;K1;3;831A0600;10
21;K1;4;787A0100;3
21;K1;5;1553A0200;12
21;K1;6;1567A0100;6
21;K1;7;787A0100;3
21;K2;1;1806A0200;2
21;K2;2;1806A0200;2
21;K2;3;1806A0200;2
22;K1;1;1312_0101;24
22;K1;2;1312_0101;24
22;K1;3;3470_028;6
22;K1;4;1320_0101;21
22;K1;5;1806_041;2
22;K2;1;60091_011;12
22;K2;2;60078_0900;11
22;K2;3;6754_0481;12
23;K1;1;60078_0900;1
23;K1;2;6754_0481;12
23;K1;3;60091_011;12
23;K1;4;3958A0600;24
23;K1;5;1312_0101;24
23;K2;1;1806A0200;2
23;K2;2;1806A0200;2
23;K2;3;1806A0200;2
24;K1;1;1312_0101;24
24;K1;2;1806_041;2
24;K1;3;1806_041;2
24;K2;1;3470_028;6
24;K2;2;3470_085;6
24;K2;3;60091_011;12
25;K1;1;787A0100;3
25;K1;2;4774_0002;12
25;K1;3;830D0100;12
25;K1;4;830D0100;12
25;K1;5;1559A0200;12
25;K2;1;786A0900;6
25;K2;2;831A0600;10
25;K2;3;920A0100;8
26;K1;1;787A0100;3
26;K1;2;1554A0200;8
26;K1;3;4781A0100;8
26;K1;4;2434A2200;6
26;K1;5;1567A0100;6
26;K2;1;60078_0900;12
26;K2;2;798_0184;5
26;K2;3;798_0184;5
27;K1;1;1567A0100;1
27;K1;2;4778_0102;8
27;K1;3;1553A0200;12
27;K1;4;4778_0102;8
27;K1;5;1567A0100;6
