AVAILABLE QUANTITY OF ITEM: 2979
QTD OF MANUFACTURED PIECES: 2979
ELAPSED TIME:   601.94
OBJ. FUNCTION VALUE: 87.0
STARTS: 87
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
1;K2;1;1806A0200;2
1;K2;2;1806A0200;2
2;K1;1;918_0102;15
2;K1;2;918_0102;10
2;K1;3;918_0102;15
2;K1;4;786A0600;1
2;K1;5;918_0102;15
2;K2;1;786A0900;6
2;K2;2;786A0900;6
2;K2;3;786A0900;6
2;K2;4;786A0900;6
3;K1;1;1806_041;2
3;K1;2;6754_0481;12
3;K1;3;6754_0481;12
3;K1;4;3958A0600;24
3;K1;5;1320_0101;23
3;K1;6;60091_011;12
3;K2;1;786A0900;6
3;K2;2;786A0900;6
3;K2;3;786A0900;6
3;K2;4;786A0900;6
4;K1;1;830D0100;12
4;K1;2;830D0100;12
4;K1;3;1567A0100;6
4;K1;4;1559A0200;6
4;K1;5;1567A0100;6
4;K2;1;1806A0200;2
4;K2;2;1806A0200;2
4;K2;3;1806A0200;2
5;K1;1;962A0100;6
5;K1;2;6754_0481;12
5;K1;3;1806_041;2
5;K1;4;6754_0481;12
5;K1;5;1568_0101;4
5;K1;6;342_0460;12
5;K2;1;786A0900;6
5;K2;2;786A0900;6
5;K2;3;787A0100;3
6;K1;1;6774_01030;12
6;K1;2;1806_041;2
6;K1;3;6754_0481;12
6;K1;4;70069_23;12
6;K1;5;3470_085;6
6;K1;6;3958A0600;12
6;K2;1;342_0460;12
6;K2;2;342_0460;12
6;K2;3;342_0460;12
6;K2;4;342_0460;12
7;K1;1;1567A0100;6
7;K1;2;1559A0200;12
7;K1;3;1556A0200;12
7;K1;4;1964A2200;8
7;K1;5;829D0100;12
7;K2;1;1806A0200;2
7;K2;2;1806A0200;2
7;K2;3;1806A0200;2
8;K1;1;787A0100;3
8;K1;2;1567A0100;6
8;K1;3;1567A0100;6
8;K1;4;830D0100;12
8;K1;5;787A0100;3
8;K1;6;5450A0000;12
8;K1;7;S4_9704411;6
8;K2;1;342_0460;12
8;K2;2;342_0460;12
8;K2;3;1806_041;2
9;K1;1;1567A0100;6
9;K1;2;787A0100;3
9;K1;3;1567A0100;6
9;K1;4;1567A0100;6
9;K1;5;1567A0100;6
9;K1;6;1567A0100;6
9;K1;7;810A0400;12
9;K2;1;1806A0200;2
9;K2;2;1806A0200;2
10;K1;1;70069_23;6
10;K1;2;1806_041;2
10;K1;3;3470_085;6
10;K1;4;1320_0101;24
10;K1;5;60091_011;12
10;K1;6;6774_01030;4
10;K2;1;831A0600;10
10;K2;2;830D0100;12
10;K2;3;786A0900;6
11;K1;1;787A0100;3
11;K1;2;1567A0100;6
11;K1;3;1553A0200;6
11;K1;4;787A0100;3
11;K1;5;1567A0100;6
11;K1;6;S4_9704411;6
11;K2;1;341_0250;12
11;K2;2;60091_011;12
11;K2;3;342_0460;12
12;K1;1;1320_0101;24
12;K1;2;3958A0600;24
12;K1;3;3958A0600;24
12;K1;4;1806_041;2
12;K1;5;3958A0600;24
12;K2;1;786A0900;6
12;K2;2;786A0900;6
12;K2;3;786A0900;6
12;K2;4;786A0900;6
13;K1;1;S4_9704411;6
13;K1;2;1567A0100;6
13;K1;3;S4_9704411;6
13;K1;4;1567A0100;6
13;K1;5;1555A0200;12
13;K1;6;1567A0100;6
13;K1;7;829D0100;12
13;K2;1;6753_02011;12
13;K2;2;6724_0941;12
13;K2;3;1806_5051;10
14;K1;1;787A0100;3
14;K1;2;787A0100;3
14;K1;3;1567A0100;6
14;K1;4;S4_9704411;6
14;K1;5;830D0100;12
14;K1;6;786A0900;6
14;K1;7;1567A0100;6
14;K2;1;1806_5051;10
14;K2;2;6753_02011;12
14;K2;3;1806_5051;10
15;K1;1;1567A0100;6
15;K1;2;829D0100;12
15;K1;3;1567A0100;6
15;K1;4;830D0100;12
15;K1;5;830D0100;12
15;K1;6;1567A0100;6
15;K2;1;60091_011;12
15;K2;2;1806_5051;10
15;K2;3;3470_085;6
16;K1;1;1806_041;2
16;K1;2;3958A0600;24
