AVAILABLE QUANTITY OF ITEM: 803
QTD OF MANUFACTURED PIECES: 803
ELAPSED TIME:   602.18
OBJ. FUNCTION VALUE: 27.0
STARTS: 27
1 IF OPTIMAL SOLUTION: ModelStatus.Integer

PERIOD;TANK;FIX_DEVICE;ITEM;QUANTITY
2;K1;1;786A0600;3
2;K1;2;786A0600;3
2;K1;3;786A0700;8
2;K1;4;786A0700;8
2;K1;5;786A0600;3
2;K1;6;786A0600;3
2;K2;1;1642A0400;6
2;K2;2;1642A0400;6
3;K1;1;1559A0200;12
3;K1;2;1964A2200;1
3;K1;3;4778_0102;8
3;K1;4;4778_0102;8
3;K1;5;1567A0100;6
3;K2;1;4778_0102;8
3;K2;2;1556A0200;8
4;K1;1;1386A2200;4
4;K1;2;1559A0200;12
4;K1;3;6898A0100;12
4;K1;4;1556A0200;12
4;K1;5;6898A0100;6
4;K2;1;1806A0200;2
4;K2;2;1806A0200;2
4;K2;3;1806A0200;2
5;K1;1;3957A0600;24
5;K1;2;1394_0101;24
5;K1;3;3470_085;6
5;K1;4;6774_01030;12
5;K1;5;60078_0900;12
5;K1;6;60078_0900;12
5;K2;1;1806A0200;1
5;K2;2;1806A0200;2
5;K2;3;1806A0200;1
6;K1;1;3470_085;6
6;K1;2;3470_085;6
6;K1;3;3957A0600;24
6;K1;4;342_0460;12
6;K1;5;3470_085;4
6;K1;6;6774_01030;6
6;K1;7;342_0460;12
6;K2;1;1554A0200;8
6;K2;2;1559A0200;4
7;K1;1;3957A0600;24
7;K1;2;3957A0600;24
7;K1;3;3470_085;6
7;K1;4;1394_0101;12
7;K1;5;342_0460;12
7;K1;6;6774_01030;12
7;K2;1;1642A0400;6
7;K2;2;1642A0400;6
7;K2;3;1642A0400;6
8;K1;1;1394_0101;24
8;K1;2;60078_0900;12
8;K1;3;60078_0900;12
8;K1;4;342_0460;12
8;K1;5;342_0460;12
8;K1;6;60078_0900;12
8;K1;7;3957A0600;24
8;K2;1;1806A0200;2
8;K2;2;1806A0200;2
8;K2;3;1806A0200;2
9;K1;1;1567A0100;6
9;K1;2;1554A0200;8
9;K1;3;4778_0102;8
9;K1;4;1567A0100;6
9;K1;5;1567A0100;6
9;K1;6;1386A2200;12
9;K2;1;1806A0200;2
9;K2;2;1806A0200;2
9;K2;3;1806A0200;2
10;K1;1;1567A0100;6
10;K1;2;1567A0100;6
10;K1;3;1554A0200;5
10;K1;4;1567A0100;2
10;K1;5;1559A0200;12
10;K1;6;920A0100;2
10;K2;1;4778_0102;1
10;K2;2;1386A2200;12
11;K1;1;4778_0102;8
11;K1;2;920A0100;8
11;K1;3;6898A0100;12
11;K1;4;4778_0102;8
11;K1;5;4778_0102;8
11;K2;1;1806A0200;2
11;K2;2;1806A0200;2
11;K2;3;1806A0200;2
12;K1;1;786A0600;3
12;K1;2;786A0600;3
12;K1;3;786A0600;3
12;K1;4;786A0700;8
12;K1;5;1806A0200;2
12;K1;6;1806A0200;2
12;K2;1;1554A0200;8
12;K2;2;1386A2200;12
13;K1;1;786A0700;6
13;K1;2;1806A0200;2
13;K1;3;1806A0200;2
13;K1;4;1806A0200;2
13;K1;5;786A0600;1
13;K1;6;786A0600;3
13;K2;1;1806A0200;2
13;K2;2;1806A0200;2
13;K2;3;1806A0200;2
14;K1;1;1554A0200;8
14;K1;2;4778_0102;8
14;K1;3;1554A0200;8
14;K1;4;1964A2200;8
14;K2;1;1806A0200;2
14;K2;2;1806A0200;2
14;K2;3;1806A0200;2
15;K1;1;786A0600;3
15;K1;2;1806A0200;2
15;K1;3;1806A0200;2
15;K1;4;1806A0200;2
15;K1;5;1806A0200;2
15;K1;6;1806A0200;2
END
